"acc","assay_type","bioproject","biosample_link","cANI","collection_date_sam","containment","geo_loc_name_country_calc","lat_lon","organism"
"SRR8553639","WGS","PRJNA518240","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864201","0.94","2017-09-15","0.27","USA","[38.9206,-106.9489]","soil metagenome"
"SRR9032615","WGS","PRJNA539720","https://www.ncbi.nlm.nih.gov/biosample/SAMN11533240","0.94","2018-03-25","0.3","USA","[39.6475,-79.9369]","soil metagenome"
"SRR14660887","WGS","PRJNA732820","https://www.ncbi.nlm.nih.gov/biosample/SAMN19341642","0.92","2019-08-10","0.19","uncalculated","[""missing""]","soil metagenome"
"SRR8203859","WGS","PRJNA505718","https://www.ncbi.nlm.nih.gov/biosample/SAMN10434111","0.91","2017-06-04","0.15","uncalculated","[""not applicable""]","soil metagenome"
"SRR10002697","WGS","PRJNA561080","https://www.ncbi.nlm.nih.gov/biosample/SAMN12606628","0.9","2017-06-22","0.11","USA","[40.0258734,-105.2510194]","air metagenome"
"SRR9068970","WGS","PRJNA541421","https://www.ncbi.nlm.nih.gov/biosample/SAMN11584814","0.9","NP","0.1","Finland","[59.8559,23.26695]","aquatic metagenome"
"SRR17656789","WGS","PRJNA797856","https://www.ncbi.nlm.nih.gov/biosample/SAMN25037270","0.91","2021-02-25","0.15","NP","NP","plastic metagenome"
"SRR9852220","WGS","PRJNA556302","https://www.ncbi.nlm.nih.gov/biosample/SAMN12347496","0.9","2014-06-01","0.12","China","[32.22,118.75]","activated sludge metagenome"
"SRR12893790","WGS","PRJNA671748","https://www.ncbi.nlm.nih.gov/biosample/SAMN16550302","0.91","2017-07-05","0.13","Hong Kong","[22.275787,114.169225]","metagenome"
"SRR12893685","WGS","PRJNA671748","https://www.ncbi.nlm.nih.gov/biosample/SAMN16550397","0.9","2017-07-10","0.1","Hong Kong","[22.371726,114.185532]","metagenome"
"SRR8487033","WGS","PRJNA646773","https://www.ncbi.nlm.nih.gov/biosample/SAMN15565757","0.9","2018-04-01","0.1","USA","[38.535556,-121.772778]","soil metagenome"
"SRR5919105","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04874294","0.91","2013-09-05","0.14","Australia","[-36.673214,145.029247]","soil metagenome"
"SRR5919093","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04874196","0.91","2014-04-29","0.15","Australia","[-30.20092399,149.596977]","soil metagenome"
"SRR5639177","WGA","PRJNA388750","https://www.ncbi.nlm.nih.gov/biosample/SAMN07184279","0.9","2014-09-05","0.12","China","[36.52,115.01]","soil metagenome"
"ERR5083148","WGS","PRJEB42399","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7776861","0.95","NP","0.35","Singapore","NP","metagenome"
"SRR12304675","WGS","PRJNA618153","https://www.ncbi.nlm.nih.gov/biosample/SAMN14506206","0.9","2018-12-07","0.11","USA","[33.1447,-81.4044]","sediment metagenome"
"SRR5689906","WGS","PRJNA375672","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343974","0.95","2014-08-14","0.31","USA","[35.8444,-83.9599]","rhizosphere metagenome"
"SRR17534861","WGS","PRJNA604820","https://www.ncbi.nlm.nih.gov/biosample/SAMN21207523","0.9","2014-04-14","0.11","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR5919291","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873685","0.91","2013-03-06","0.14","Australia","[-34.1171975,118.76049166]","soil metagenome"
"SRR6869033","WGA","PRJNA438384","https://www.ncbi.nlm.nih.gov/biosample/SAMN08714533","0.9","NP","0.1","uncalculated","[""not applicable""]","biofilm metagenome"
"SRR7963107","WGS","PRJNA469266","https://www.ncbi.nlm.nih.gov/biosample/SAMN09093878","0.92","2017-07-10","0.16","USA","[31.3377,-81.4644]","wetland metagenome"
"SRR10965827","WGS","PRJNA567252","https://www.ncbi.nlm.nih.gov/biosample/SAMN12793970","0.91","2017-09-27","0.13","USA","[38.9229,-106.9499]","sediment metagenome"
"SRR3184796","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04359964","0.9","2014-04-04","0.11","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR3182284","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04359778","0.93","2014-01-24","0.21","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR13608711","WGS","PRJNA693684","https://www.ncbi.nlm.nih.gov/biosample/SAMN17394067","0.93","2019-04-27","0.2","United Kingdom","[""not applicable""]","metagenome"
"ERR2004607","WGS","PRJEB21269","https://www.ncbi.nlm.nih.gov/biosample/SAMEA104120064","0.9","2015-05-21","0.11","China","NP","soil metagenome"
"SRR13489925","OTHER","PRJNA693141","https://www.ncbi.nlm.nih.gov/biosample/SAMN17387485","0.9","2019-10-01","0.12","China","[31.51,121.88]","estuary metagenome"
"SRR16481184","OTHER","PRJNA772520","https://www.ncbi.nlm.nih.gov/biosample/SAMN22374902","0.91","2020-07-20","0.15","uncalculated","[""missing""]","sludge metagenome"
"ERR1742261","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4559820","0.91","2007-07-15","0.15","Canada","NP","soil metagenome"
"SRR3954445","WGS","PRJNA330082","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422231","0.96","2008-08-31","0.39","USA","[38.99297339,-123.0674491]","soil metagenome"
"ERR3029102","WGS","PRJEB30524","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5205754","0.92","2015-01-15","0.18","Australia","NP","soil metagenome"
"SRR10585506","WGS","PRJNA593573","https://www.ncbi.nlm.nih.gov/biosample/SAMN13481426","0.9","2018-10-02","0.11","Singapore","[1.42,103.7]","soil metagenome"
"SRR12721345","WGA","PRJNA666015","https://www.ncbi.nlm.nih.gov/biosample/SAMN16276737","0.91","2017-07-01","0.14","China","[26.14,105.42]","soil metagenome"
"ERR2677809","WGS","PRJEB27434","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4773169","0.9","2014-09-01","0.1","USA","NP","metagenome"
"SRR7186477","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934567","0.95","2013-09-01","0.36","China","[40.36,114.56]","root metagenome"
"SRR14227488","OTHER","PRJNA721609","https://www.ncbi.nlm.nih.gov/biosample/SAMN18723265","0.92","2017-07-01","0.17","China","[30.94,122.25]","soil metagenome"
"SRR8552946","WGS","PRJNA518580","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864174","0.94","2017-06-08","0.29","USA","[38.9206,-106.9489]","soil metagenome"
"SRR12284411","WGS","PRJNA647683","https://www.ncbi.nlm.nih.gov/biosample/SAMN15596725","0.94","2018-10-31","0.26","Australia","[-30.4704,137.1363]","soil metagenome"
"SRR1631061","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025571","0.91","2013-01-16","0.14","USA","[38.984652,-77.094709]","human skin metagenome"
"ERR671910","WGS","PRJEB7626","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113585","0.93","2012-11-08","0.21","Australia","NP","soil metagenome"
"SRR13789165","WGS","PRJNA699281","https://www.ncbi.nlm.nih.gov/biosample/SAMN17617045","0.91","NP","0.12","USA","[41.73,-72.79]","metagenome"
"ERR5523457","WGA","PRJEB43767","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8388833","0.9","2019-06-27","0.11","Germany","NP","wastewater metagenome"
"SRR10002950","WGS","PRJNA561080","https://www.ncbi.nlm.nih.gov/biosample/SAMN12606799","0.94","2017-07-07","0.26","Hong Kong","[22.322557,114.172471]","air metagenome"
"SRR12030763","WGS","PRJNA638758","https://www.ncbi.nlm.nih.gov/biosample/SAMN15285698","0.91","2018-09-04","0.13","Taiwan","[24.087978,121.028934]","soil metagenome"
"SRR13503354","WGS","PRJNA693982","https://www.ncbi.nlm.nih.gov/biosample/SAMN17491169","0.92","2016-10-27","0.18","China","[22.3272,114.1388]","air metagenome"
"SRR15603314","WGS","PRJNA757556","https://www.ncbi.nlm.nih.gov/biosample/SAMN20967579","0.9","2020-12-01","0.1","China","[31.29,121.5]","soil metagenome"
"ERR671932","WGS","PRJEB7626","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113576","0.93","2012-10-17","0.23","Australia","NP","soil metagenome"
"ERR3641481","OTHER","PRJEB35194","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6155554","0.91","2017-05-10","0.14","China","NP","metagenome"
"SRR5278366","OTHER","PRJNA374587","https://www.ncbi.nlm.nih.gov/biosample/SAMN06335072","0.9","2016-08-15","0.12","Australia","[-24.867,152.351]","soil metagenome"
"SRR1647176","WGA","PRJNA266117","https://www.ncbi.nlm.nih.gov/biosample/SAMN03159809","0.91","2014-02-25","0.13","uncalculated","[""NA""]","human skin metagenome"
"SRR7013897","WGS","PRJNA448773","https://www.ncbi.nlm.nih.gov/biosample/SAMN08865784","0.9","2016-08-01","0.1","Canada","[50.28,-107.8]","metagenome"
"ERR5083224","WGS","PRJEB42399","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7776937","0.91","NP","0.13","Singapore","NP","metagenome"
"SRR11837389","WGS","PRJNA618899","https://www.ncbi.nlm.nih.gov/biosample/SAMN14513140","0.93","2016-08-11","0.2","USA","[35.8959,-76.1658]","wetland metagenome"
"SRR6267378","WGS","PRJNA406092","https://www.ncbi.nlm.nih.gov/biosample/SAMN07631911","0.92","2016-06-16","0.19","USA","[39.7291,-123.6419]","soil metagenome"
"SRR7186528","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934539","0.95","2013-09-01","0.36","China","[34.16,108.4]","root metagenome"
"SRR10002943","WGS","PRJNA561080","https://www.ncbi.nlm.nih.gov/biosample/SAMN12606725","0.92","2017-08-18","0.17","United Kingdom","[51.46239,-0.115421]","air metagenome"
"SRR13837104","WGS","PRJNA664514","https://www.ncbi.nlm.nih.gov/biosample/SAMN18114830","0.93","2017-10-01","0.24","USA","[34.05,-114.3]","soil metagenome"
"SRR15400735","WGS","PRJNA752512","https://www.ncbi.nlm.nih.gov/biosample/SAMN20600052","0.91","2020-09-01","0.14","China","[33.62,102.87]","soil metagenome"
"SRR11207263","WGS","PRJNA609351","https://www.ncbi.nlm.nih.gov/biosample/SAMN14178256","0.91","NP","0.15","USA","NP","Homo sapiens"
"SRR16016015","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557300","0.92","2019-07-08","0.17","China","[""40 N 96 E""]","soil metagenome"
"SRR14569946","WGS","PRJNA730325","https://www.ncbi.nlm.nih.gov/biosample/SAMN19228506","0.92","2019-07-18","0.17","uncalculated","[""missing""]","soil metagenome"
"ERR599272","WGS","PRJEB4352","https://www.ncbi.nlm.nih.gov/biosample/SAMEA2620959","0.9","NP","0.12","NP","NP","marine metagenome"
"SRR5166355","WGS","PRJNA340605","https://www.ncbi.nlm.nih.gov/biosample/SAMN05720238","0.91","2012-06-04","0.15","Mexico","[21.0936,-100.2988]","plant metagenome"
"SRR7962868","WGS","PRJNA469257","https://www.ncbi.nlm.nih.gov/biosample/SAMN09093883","0.91","2016-10-24","0.13","USA","[31.3377,-81.4644]","wetland metagenome"
"SRR8925825","WGS","PRJNA681092","https://www.ncbi.nlm.nih.gov/biosample/SAMN11458263","0.91","2017-10-24","0.13","China","[30.47,104.43]","bioreactor metagenome"
"SRR6429786","WGS","PRJNA423296","https://www.ncbi.nlm.nih.gov/biosample/SAMN08275698","0.9","2013-10-17","0.12","Uganda","[0.295019,32.63629]","wastewater metagenome"
"SRR10034925","OTHER","PRJNA562849","https://www.ncbi.nlm.nih.gov/biosample/SAMN12657055","0.92","2017-08-22","0.18","Sweden","[55.38,13.4]","soil metagenome"
"SRR16379925","WGS","PRJNA771222","https://www.ncbi.nlm.nih.gov/biosample/SAMN22256798","0.9","2021-06-01","0.12","China","[""not collected""]","sediment metagenome"
"SRR11970121","WGS","PRJNA636365","https://www.ncbi.nlm.nih.gov/biosample/SAMN15082886","0.93","2018-05-03","0.2","USA","[37.1976,-80.5823]","soil metagenome"
"SRR12089741","WGS","PRJNA641765","https://www.ncbi.nlm.nih.gov/biosample/SAMN15366210","0.92","2019-04-01","0.18","Germany","[48.521637,9.057645]","human skin metagenome"
"SRR14800549","WGS","PRJNA737178","https://www.ncbi.nlm.nih.gov/biosample/SAMN19685514","0.9","2020-10-16","0.1","China","[41.311,82.341]","metagenome"
"SRR14699974","WGA","PRJNA680430","https://www.ncbi.nlm.nih.gov/biosample/SAMN16453536","0.93","2014-09-01","0.23","China","[22.497917,114.02945]","marine sediment metagenome"
"SRR5639170","WGA","PRJNA388750","https://www.ncbi.nlm.nih.gov/biosample/SAMN07184290","0.91","2014-09-05","0.13","China","[36.52,115.01]","soil metagenome"
"SRR5213080","WGS","PRJNA367557","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267080","0.92","2015-07-13","0.18","USA","[39.7181,-123.6527]","soil metagenome"
"SRR6425809","WGS","PRJNA427653","https://www.ncbi.nlm.nih.gov/biosample/SAMN08242312","0.91","2013-08-01","0.14","China","[42.25,113.83]","soil metagenome"
"SRR5420285","WGS","PRJNA376580","https://www.ncbi.nlm.nih.gov/biosample/SAMN06443391","0.94","NP","0.25","USA","[40.4368286,-79.960688]","indoor metagenome"
"SRR3642730","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04999376","0.9","2012-12-01","0.12","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR12266078","OTHER","PRJNA647252","https://www.ncbi.nlm.nih.gov/biosample/SAMN15580199","0.92","2019-05-10","0.17","uncalculated","[""missing""]","soil metagenome"
"ERR4678626","WGS","PRJEB40798","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7426326","0.91","2018-11-22","0.12","Switzerland","NP","wastewater metagenome"
"SRR6831574","WGS","PRJNA364907","https://www.ncbi.nlm.nih.gov/biosample/SAMN06264379","0.94","2016-02-17","0.29","Panama","[9.1086,-79.8436]","soil metagenome"
"SRR16378533","WGS","PRJNA768542","https://www.ncbi.nlm.nih.gov/biosample/SAMN22064494","0.9","2019-06-26","0.11","USA","[43.0339,-89.3564]","bioreactor sludge metagenome"
"ERR4837098","WGS","PRJEB41174","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7573933","0.9","NP","0.12","Greenland","NP","soil metagenome"
"SRR14277873","WGS","PRJNA722771","https://www.ncbi.nlm.nih.gov/biosample/SAMN18792957","0.91","2017-07-01","0.13","Hong Kong","[22.371395,113.965792]","metagenome"
"SRR14932666","WGS","PRJNA509305","https://www.ncbi.nlm.nih.gov/biosample/SAMN19518094","0.9","2014-07-04","0.1","China","[31.6116,120.3331]","activated sludge metagenome"
"SRR11190761","OTHER","PRJNA608979","https://www.ncbi.nlm.nih.gov/biosample/SAMN14217435","0.93","2018-07-01","0.2","uncalculated","[""missing""]","soil metagenome"
"SRR5195133","WGS","PRJNA362455","https://www.ncbi.nlm.nih.gov/biosample/SAMN06239004","0.94","2015-07-01","0.29","China","[23.07,108.18]","rhizosphere metagenome"
"SRR5195113","WGS","PRJNA362455","https://www.ncbi.nlm.nih.gov/biosample/SAMN06239024","0.94","2015-07-01","0.27","Spain","[39.58,-0.36]","rhizosphere metagenome"
"SRR8821152","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN07483715","0.9","2014-11-04","0.12","Australia","[-42.27031,146.89643]","soil metagenome"
"SRR13336320","WGS","PRJNA688820","https://www.ncbi.nlm.nih.gov/biosample/SAMN17189708","0.93","2019-04-22","0.21","China","[34.3,108.08]","soil metagenome"
"SRR11614802","WGS","PRJNA620823","https://www.ncbi.nlm.nih.gov/biosample/SAMN14510965","0.95","2017-07-17","0.35","USA","[26.6541,-80.6298]","soil metagenome"
"SRR8936438","WGS","PRJNA528368","https://www.ncbi.nlm.nih.gov/biosample/SAMN11415806","0.91","2018-09-01","0.15","China","[23.14,113.34]","soil metagenome"
"SRR1772176","WGS","PRJNA273520","https://www.ncbi.nlm.nih.gov/biosample/SAMN03294203","0.92","2012-03-01","0.19","Hong Kong","[22.3,114.1]","activated sludge metagenome"
"SRR17534873","WGS","PRJNA604820","https://www.ncbi.nlm.nih.gov/biosample/SAMN21207529","0.91","2014-06-05","0.14","USA","[38.984652,-77.094709]","human skin metagenome"
"ERR3029133","WGS","PRJEB30524","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5205764","0.91","2015-01-15","0.12","Australia","NP","soil metagenome"
"ERR3209872","WGS","PRJEB31632","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5410131","0.91","NP","0.13","NP","NP","metagenome"
"SRR14027287","CLONE","PRJNA640885","https://www.ncbi.nlm.nih.gov/biosample/SAMN17734840","0.92","2019-08-04","0.17","uncalculated","[36.9,115.2]","soil metagenome"
"SRR10002771","WGS","PRJNA561080","https://www.ncbi.nlm.nih.gov/biosample/SAMN12606776","0.95","2017-07-05","0.31","Hong Kong","[22.29787,114.17217]","air metagenome"
"SRR10585504","WGS","PRJNA593573","https://www.ncbi.nlm.nih.gov/biosample/SAMN13481428","0.9","2018-10-02","0.11","Singapore","[1.42,103.7]","soil metagenome"
"ERR3671696","WGS","PRJEB35365","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6236791","0.92","2017-10-01","0.16","Colombia","NP","soil metagenome"
"SRR350474","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00728605","0.94","NP","0.3","NP","NP","soil metagenome"
"SRR4140276","WGS","PRJNA340594","https://www.ncbi.nlm.nih.gov/biosample/SAMN05720244","0.95","2012-05-30","0.32","Mexico","[21.7658,-100.163]","plant metagenome"
"SRR8554090","WGS","PRJNA518370","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864319","0.9","2016-11-02","0.11","Sweden","[68.3535,19.0473]","peat metagenome"
"SRR14102353","WGS","PRJNA718480","https://www.ncbi.nlm.nih.gov/biosample/SAMN18536888","0.9","2019-04-01","0.1","China","NP","Brevundimonas"
"ERR4392707","WGS","PRJEB39497","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7090482","0.92","NP","0.17","USA","NP","soil metagenome"
"SRR5195116","WGS","PRJNA362455","https://www.ncbi.nlm.nih.gov/biosample/SAMN06239021","0.94","2015-10-01","0.3","South Africa","[-25.44,30.99]","rhizosphere metagenome"
"SRR5919271","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873962","0.92","2013-04-23","0.16","Australia","[-12.67631,132.81381]","soil metagenome"
"ERR868391","WGS","PRJEB4352","https://www.ncbi.nlm.nih.gov/biosample/SAMEA2620503","0.9","NP","0.1","NP","NP","marine metagenome"
"SRR14027281","CLONE","PRJNA640885","https://www.ncbi.nlm.nih.gov/biosample/SAMN17734868","0.93","2019-08-05","0.2","uncalculated","[36.9,115]","soil metagenome"
"SRR11941225","OTHER","PRJNA506850","https://www.ncbi.nlm.nih.gov/biosample/SAMN14814597","0.91","2015-05-15","0.13","USA","[37.215,-80.442278]","metagenome"
"SRR13645134","OTHER","PRJNA699966","https://www.ncbi.nlm.nih.gov/biosample/SAMN17818130","0.91","2020-08-10","0.15","uncalculated","[30.24,120.1]","rock metagenome"
"SRR5213596","WGS","PRJNA367577","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267100","0.91","2015-07-13","0.15","USA","[39.7181,-123.6527]","soil metagenome"
"SRR8552838","WGS","PRJNA518558","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864327","0.94","2017-03-07","0.24","USA","[38.9206,-106.9489]","soil metagenome"
"SRR8863208","WGS","PRJNA518313","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864308","0.9","2017-08-16","0.11","USA","[45.6996,-121.669]","root metagenome"
"SRR7027735","WGS","PRJNA443580","https://www.ncbi.nlm.nih.gov/biosample/SAMN08777000","0.9","2016-06-13","0.11","USA","[47.5028,-93.4828]","wetland metagenome"
"SRR8936432","WGS","PRJNA528368","https://www.ncbi.nlm.nih.gov/biosample/SAMN11415806","0.91","2018-09-01","0.15","China","[23.14,113.34]","soil metagenome"
"ERR2210124","WGS","PRJEB23737","https://www.ncbi.nlm.nih.gov/biosample/SAMEA104412830","0.91","2011-10-21","0.15","USA","NP","soil metagenome"
"SRR10360611","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153378","0.92","2016-06-15","0.16","USA","[39.5673,-123.4758]","soil metagenome"
"SRR11659608","WGS","PRJNA629672","https://www.ncbi.nlm.nih.gov/biosample/SAMN14786177","0.9","NP","0.1","uncalculated","[11.58187,141.8787]","sediment metagenome"
"SRR17267101","OTHER","PRJNA789344","https://www.ncbi.nlm.nih.gov/biosample/SAMN24108064","0.92","2019-10-01","0.16","uncalculated","[""missing""]","invertebrate metagenome"
"SRR11941233","OTHER","PRJNA506850","https://www.ncbi.nlm.nih.gov/biosample/SAMN14814551","0.9","2015-04-01","0.12","USA","[36.662639,-76.733972]","metagenome"
"SRR7094834","WGS","PRJNA441482","https://www.ncbi.nlm.nih.gov/biosample/SAMN08777015","0.93","2017-05-24","0.2","USA","[42.481016,-72.178343]","soil metagenome"
"SRR8552907","WGS","PRJNA518565","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864143","0.94","2017-05-09","0.26","USA","[38.9206,-106.9489]","soil metagenome"
"SRR7890585","WGS","PRJNA492489","https://www.ncbi.nlm.nih.gov/biosample/SAMN10103136","0.95","2017-05-01","0.32","China","[""not collected""]","metagenome"
"SRR9691042","WGS","PRJNA554750","https://www.ncbi.nlm.nih.gov/biosample/SAMN12282980","0.91","2013-06-25","0.14","China","[30.88,105.39]","soil metagenome"
"ERR1700743","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521393","0.92","2012-03-12","0.16","USA","NP","soil metagenome"
"ERR3675769","WGS","PRJEB31632","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6241442","0.91","NP","0.14","NP","NP","metagenome"
