sample,Representative following Dereplication at 99% ANI,AntiSMASH_Results_Directory,Assembly_Path,GTDB_Taxonomy,Domain,Phylum,Class,Order,Family,Genus,Species
LK1281,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1281/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1281_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia kristinae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia kristinae
LK1282,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1282/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1282_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia kristinae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia kristinae
LK1283,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1283/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1283_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cinnamea
LK1284,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1284/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1284_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia kristinae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia kristinae
LK1285,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1285/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1285_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia kristinae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia kristinae
LK1287,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1287/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1287_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia kristinae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Rothia,Rothia kristinae
LK1288,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1288/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1288_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__Dermabacter hominis,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermabacteraceae,Dermabacter,Dermabacter hominis
LK1312,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1312/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1312_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia cinnamea
LK1321,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1321/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1321_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia maris,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia maris
LK1360,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1360/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1360_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium sanguinis
LK1367,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1367/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1367_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium sanguinis
LK1392,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1392/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1392_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1397,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1397/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1397_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1400,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1400/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1400_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1402,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1402/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK1402_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK1403,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK1403/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK1403_assembly.fasta,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Helcococcus;s__Helcococcus kunzii,Bacteria,Firmicutes_A,Clostridia,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus kunzii
LK400,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK400/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200330_LK400_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK401,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK401/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK401_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK410,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK410/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK410_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK412,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK412/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK412_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK414,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK414/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK414_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus warneri,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus warneri
LK415,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK415/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK415_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus warneri,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus warneri
LK427,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK427/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK427_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK432,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK432/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK432_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium sanguinis
LK442,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK442/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200331_LK442_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
LK445,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK445/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210204_LK445_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK458,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK458/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/201026_LK458_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
LK459,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK459/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210204_LK459_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK460,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK460/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210204_LK460_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK465,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK465/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK465_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium pseudodiphtheriticum,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium pseudodiphtheriticum
LK469,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK469/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200331_LK469_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
LK500,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK500/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200331_LK500_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes
LK501,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK501/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK501_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes
LK517,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK517/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK517_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK525,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK525/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK525_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes
LK526,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK526/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK526_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes
LK527,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK527/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK527_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes
LK540,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK540/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK540_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK566,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK566/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK566_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK579,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK579/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK579_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria marina,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina
LK586,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK586/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK586_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium sanguinis
LK588,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK588/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK588_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK590,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK590/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK590_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK593,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK593/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200331_LK593_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK595,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK595/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK595_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK602,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK602/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK602_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK604,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK604/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200327_LK604_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
LK605,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK605/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK605_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK610,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK610/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200412_LK610_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
LK619,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK619/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK619_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
LK666,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK666/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK666_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Lysinibacillus;s__Lysinibacillus capsici,Bacteria,Firmicutes,Bacilli,Bacillales_A,Planococcaceae,Lysinibacillus,Lysinibacillus capsici
LK668,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK668/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK668_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Lysinibacillus;s__Lysinibacillus capsici,Bacteria,Firmicutes,Bacilli,Bacillales_A,Planococcaceae,Lysinibacillus,Lysinibacillus capsici
LK669,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK669/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK669_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Lysinibacillus;s__Lysinibacillus capsici,Bacteria,Firmicutes,Bacilli,Bacillales_A,Planococcaceae,Lysinibacillus,Lysinibacillus capsici
LK670,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK670/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK670_assembly.fasta,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
LK671,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK671/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK671_assembly.fasta,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Lysinibacillus;s__Lysinibacillus capsici,Bacteria,Firmicutes,Bacilli,Bacillales_A,Planococcaceae,Lysinibacillus,Lysinibacillus capsici
LK679,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK679/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/210201_LK679_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Janibacter;s__Janibacter hoylei,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Janibacter,Janibacter hoylei
LK694,No,/researchdrive_files/Sequencing_Data/bacterial_genomes/antismash_6/skin_microbiome_study/LK694/,/researchdrive_files/Sequencing_Data/bacterial_genomes/assemblies_wo_short_contigs/200327_LK694_assembly.fasta,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus
