"acc","assay_type","bioproject","biosample_link","cANI","collection_date_sam","containment","geo_loc_name_country_calc","lat_lon","organism"
"SRR14639181","WGS","PRJNA732564","https://www.ncbi.nlm.nih.gov/biosample/SAMN19324118","0.9","2015-12-05","0.12","Brazil","[-20.16,-43.1]","freshwater sediment metagenome"
"SRR5947209","WGS","PRJNA365683","https://www.ncbi.nlm.nih.gov/biosample/SAMN06264884","0.92","2014-09-03","0.19","USA","[39.7392,-123.6308]","soil metagenome"
"SRR5582372","WGS","PRJNA375659","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343961","0.92","2014-08-14","0.17","USA","[35.8443,-83.9607]","rhizosphere metagenome"
"SRR8554879","WGS","PRJNA518381","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864011","0.92","2016-10-21","0.16","Sweden","[68.3532,19.0469]","peat metagenome"
"SRR11970104","WGS","PRJNA636365","https://www.ncbi.nlm.nih.gov/biosample/SAMN15082878","0.92","2018-05-03","0.16","USA","[37.1976,-80.5823]","soil metagenome"
"SRR14751602","OTHER","PRJNA733009","https://www.ncbi.nlm.nih.gov/biosample/SAMN19349463","0.9","2019-09-23","0.1","Switzerland","[47.49103,8.99474]","wastewater metagenome"
"SRR13645133","OTHER","PRJNA699966","https://www.ncbi.nlm.nih.gov/biosample/SAMN17818131","0.91","2020-08-10","0.13","uncalculated","[30.24,120.1]","rock metagenome"
"SRR3989454","WGS","PRJNA329929","https://www.ncbi.nlm.nih.gov/biosample/SAMN05421524","0.9","2013-09-25","0.11","USA","[39.718176,-123.652732]","soil metagenome"
"SRR12952107","WGS","PRJNA650888","https://www.ncbi.nlm.nih.gov/biosample/SAMN15720678","0.92","2020-01-22","0.18","USA","[26.3584,-80.2982]","wetland metagenome"
"SRR7495874","WGS","PRJNA465239","https://www.ncbi.nlm.nih.gov/biosample/SAMN09092434","0.9","2016-08-16","0.11","USA","[39.7291,-123.6419]","soil metagenome"
"SRR17222371","WGA","PRJNA738866","https://www.ncbi.nlm.nih.gov/biosample/SAMN23847316","0.94","2017-10-01","0.27","United Kingdom","[51.4729,-0.9037]","soil metagenome"
"SRR16481183","OTHER","PRJNA772520","https://www.ncbi.nlm.nih.gov/biosample/SAMN22374903","0.91","2020-07-20","0.13","uncalculated","[""missing""]","wastewater metagenome"
"ERR2210117","WGS","PRJEB23737","https://www.ncbi.nlm.nih.gov/biosample/SAMEA104412828","0.9","2011-10-21","0.11","USA","NP","soil metagenome"
"SRR12695125","WGS","PRJNA634918","https://www.ncbi.nlm.nih.gov/biosample/SAMN16241511","0.9","2013-06-16","0.11","USA","[64.8,-147.9]","bog metagenome"
"SRR7230151","WGS","PRJNA473380","https://www.ncbi.nlm.nih.gov/biosample/SAMN09273041","0.9","2017-09-20","0.11","China","[36.51,109.19]","metagenome"
"SRR10127270","WGS","PRJNA404246","https://www.ncbi.nlm.nih.gov/biosample/SAMN12740643","0.93","2012-05-30","0.24","Mexico","[21.766,-100.163]","soil metagenome"
"SRR14887737","WGS","PRJNA695572","https://www.ncbi.nlm.nih.gov/biosample/SAMN19809181","0.9","2018-10-07","0.11","China","[39.9042,116.4074]","sediment metagenome"
"SRR5574339","WGS","PRJNA386715","https://www.ncbi.nlm.nih.gov/biosample/SAMN07125680","0.9","2015-06-01","0.11","China","[""missing""]","soil metagenome"
"SRR17408286","WGS","PRJNA793759","https://www.ncbi.nlm.nih.gov/biosample/SAMN24583734","0.9","2021-07-20","0.11","Brazil","[-22.8889,-47.0778]","rhizosphere metagenome"
"SRR8438005","WGS","PRJNA502477","https://www.ncbi.nlm.nih.gov/biosample/SAMN10351357","0.9","2017-06-28","0.11","USA","[40.4449,-87.0297]","soil metagenome"
"SRR8821132","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04874206","0.9","2014-05-01","0.1","Australia","[-30.20066902,149.59724899]","soil metagenome"
"SRR408198","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00737776","0.94","NP","0.27","NP","NP","soil metagenome"
"SRR4030068","WGS","PRJNA330070","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422105","0.92","2008-01-01","0.18","USA","[39.55,-107.97]","soil metagenome"
"ERR5859550","OTHER","PRJEB43407","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8616654","0.94","2011-10-01","0.25","United Kingdom","NP","soil metagenome"
"SRR14573563","WGS","PRJNA728249","https://www.ncbi.nlm.nih.gov/biosample/SAMN19236417","0.92","2016-08-01","0.17","Greenland","[64.54,-51.12]","soil metagenome"
"SRR13614422","OTHER","PRJNA170725","https://www.ncbi.nlm.nih.gov/biosample/SAMN17679108","0.91","2016-08-01","0.12","Svalbard","[78.55,11.56]","soil metagenome"
"SRR12282708","WGS","PRJNA647185","https://www.ncbi.nlm.nih.gov/biosample/SAMN15578152","0.92","2018-09-01","0.19","China","[""not collected""]","soil metagenome"
"SRR490138","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00862361","0.95","NP","0.34","NP","NP","soil metagenome"
"SRR5823604","WGS","PRJNA393632","https://www.ncbi.nlm.nih.gov/biosample/SAMN07349435","0.91","2010-12-24","0.15","Italy","[45.19,8.25]","soil metagenome"
"SRR11343830","WGS","PRJNA611818","https://www.ncbi.nlm.nih.gov/biosample/SAMN14350216","0.9","2018-08-01","0.12","French Polynesia","[-17.4808,-149.8014]","marine sediment metagenome"
"SRR7042352","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902860","0.9","2014-09-29","0.12","USA","[39.74,-123.63]","soil metagenome"
"ERR4674174","WGS","PRJEB40760","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7392471","0.9","NP","0.12","NP","NP","marine metagenome"
"SRR1182407","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00808731","0.93","NP","0.23","NP","NP","soil metagenome"
"ERR2210113","WGS","PRJEB23737","https://www.ncbi.nlm.nih.gov/biosample/SAMEA104412826","0.9","2011-10-21","0.12","USA","NP","soil metagenome"
"SRR8670870","POOLCLONE","PRJNA525692","https://www.ncbi.nlm.nih.gov/biosample/SAMN11056690","0.9","2016-08-08","0.1","Canada","[81.82147,-71.22071]","freshwater sediment metagenome"
"SRR15377977","WGS","PRJNA714922","https://www.ncbi.nlm.nih.gov/biosample/SAMN18647619","0.92","2018-08-01","0.16","USA","[44.346883,-85.484083]","soil metagenome"
"SRR10997824","WGS","PRJNA566792","https://www.ncbi.nlm.nih.gov/biosample/SAMN12793264","0.9","2018-10-15","0.11","USA","[36.0103,-84.2696]","sediment metagenome"
"SRR11671808","WGS","PRJNA621425","https://www.ncbi.nlm.nih.gov/biosample/SAMN14515358","0.93","2018-02-01","0.22","United Kingdom","[57.1863,-2.2145]","soil metagenome"
"SRR12473536","WGS","PRJNA657906","https://www.ncbi.nlm.nih.gov/biosample/SAMN15851661","0.9","2017-05-10","0.11","Israel","[31.25333333,34.75277778]","biocrust metagenome"
"SRR12473537","WGS","PRJNA657906","https://www.ncbi.nlm.nih.gov/biosample/SAMN15851660","0.9","2017-05-10","0.11","Israel","[31.63027778,34.91472222]","biocrust metagenome"
"SRR8100014","WGS","PRJNA497915","https://www.ncbi.nlm.nih.gov/biosample/SAMN10280833","0.91","2015-11-30","0.14","USA","[21.5416,-158.0875]","soil metagenome"
"SRR16016024","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557329","0.91","2020-07-23","0.12","China","[""34 N 112 E""]","soil metagenome"
"SRR10686716","WGS","PRJNA594760","https://www.ncbi.nlm.nih.gov/biosample/SAMN13552551","0.9","NP","0.12","China","[39.7669,118.6469]","plant metagenome"
"SRR16596689","WGS","PRJNA775002","https://www.ncbi.nlm.nih.gov/biosample/SAMN20206087","0.92","2019-10-26","0.16","China","[30.23,119.71]","soil metagenome"
"SRR5823601","WGS","PRJNA393632","https://www.ncbi.nlm.nih.gov/biosample/SAMN07349450","0.91","2010-12-24","0.13","Italy","[45.19,8.25]","soil metagenome"
"SRR14751618","OTHER","PRJNA733009","https://www.ncbi.nlm.nih.gov/biosample/SAMN19349449","0.9","2019-08-12","0.11","Switzerland","[47.49284,8.98796]","freshwater metagenome"
"SRR14751622","OTHER","PRJNA733009","https://www.ncbi.nlm.nih.gov/biosample/SAMN19349442","0.9","2019-08-12","0.1","Switzerland","[47.49022,8.99625]","freshwater metagenome"
"SRR11678609","WGS","PRJNA621563","https://www.ncbi.nlm.nih.gov/biosample/SAMN14515067","0.93","2017-06-07","0.22","USA","[38.8758,-120.4437]","soil metagenome"
"SRR10873844","WGS","PRJNA600049","https://www.ncbi.nlm.nih.gov/biosample/SAMN13781456","0.91","2017-06-10","0.14","China","[""missing""]","soil metagenome"
"SRR5123292","WGS","PRJNA358310","https://www.ncbi.nlm.nih.gov/biosample/SAMN06169808","0.9","2015-10-01","0.12","Cameroon","[""missing""]","wastewater metagenome"
"SRR8863207","WGS","PRJNA518311","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864279","0.9","2017-08-15","0.11","USA","[46.0356,-122.86]","root metagenome"
"SRR5678940","WGS","PRJNA379303","https://www.ncbi.nlm.nih.gov/biosample/SAMN06685592","0.91","2015-09-01","0.15","Canada","[53.5,-112.06]","terrestrial metagenome"
"SRR13949429","WGS","PRJNA695572","https://www.ncbi.nlm.nih.gov/biosample/SAMN17619815","0.92","2019-02-18","0.16","China","[39.9042,116.4074]","sediment metagenome"
"SRR350968","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00737776","0.91","NP","0.13","NP","NP","soil metagenome"
"SRR7006324","WGS","PRJNA444152","https://www.ncbi.nlm.nih.gov/biosample/SAMN08776926","0.9","2016-09-15","0.11","USA","[38.9195,-106.9496]","freshwater sediment metagenome"
"SRR5581408","WGS","PRJNA375641","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343943","0.92","2013-06-19","0.17","USA","[41.1752,-78.4168]","freshwater metagenome"
"SRR5580658","WGS","PRJNA375313","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343841","0.91","NP","0.12","USA","[""missing""]","soil metagenome"
"SRR5468436","WGS","PRJNA365085","https://www.ncbi.nlm.nih.gov/biosample/SAMN06264777","0.9","2015-09-09","0.1","USA","[47.0956,-99.1001]","freshwater sediment metagenome"
"SRR11837214","WGS","PRJNA618891","https://www.ncbi.nlm.nih.gov/biosample/SAMN14513307","0.91","2016-06-13","0.14","USA","[35.8956,-76.1655]","wetland metagenome"
"SRR3679775","WGS","PRJNA281298","https://www.ncbi.nlm.nih.gov/biosample/SAMN05257335","0.91","2014-03-03","0.13","Namibia","[-19.0313,15.5486]","soil metagenome"
"SRR5679049","WGS","PRJNA379303","https://www.ncbi.nlm.nih.gov/biosample/SAMN06685598","0.92","2015-09-01","0.16","Canada","[53.5,-112.06]","terrestrial metagenome"
"SRR13001971","WGS","PRJNA675135","https://www.ncbi.nlm.nih.gov/biosample/SAMN16690189","0.9","2016-06-01","0.12","USA","[42.45,-76.47]","metagenome"
"SRR5919014","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04874251","0.91","2014-01-23","0.12","Australia","[-33.659823,150.265414]","soil metagenome"
"SRR12976800","OTHER","PRJNA674468","https://www.ncbi.nlm.nih.gov/biosample/SAMN16657625","0.91","2019-05-16","0.13","China","[25.58,99.57]","soil metagenome"
"SRR13503359","WGS","PRJNA693982","https://www.ncbi.nlm.nih.gov/biosample/SAMN17491164","0.92","2016-10-24","0.17","China","[22.3272,114.1388]","sludge metagenome"
"SRR14373440","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18780065","0.9","2019-06-16","0.12","China","[23.3,102.7]","metagenome"
"SRR12640490","WGS","PRJNA633424","https://www.ncbi.nlm.nih.gov/biosample/SAMN16132133","0.92","2017-10-01","0.16","USA","[34.05,-114.3]","metagenome"
"SRR6266404","WGS","PRJNA405441","https://www.ncbi.nlm.nih.gov/biosample/SAMN07632183","0.9","2016-06-14","0.1","USA","[39.7291,-123.6419]","soil metagenome"
"SRR13786996","WGS","PRJNA504043","https://www.ncbi.nlm.nih.gov/biosample/SAMN18061112","0.91","2017-06-07","0.13","USA","[47.16,-94.23]","metagenome"
"SRR4027046","WGS","PRJNA337680","https://www.ncbi.nlm.nih.gov/biosample/SAMN05518036","0.91","2009-06-24","0.14","USA","[43.312222,-89.370833]","soil metagenome"
"SRR3452788","WGA","PRJNA303119","https://www.ncbi.nlm.nih.gov/biosample/SAMN04286066","0.9","2013-04-15","0.12","China","[""none""]","biocrust metagenome"
"SRR8936439","WGS","PRJNA528368","https://www.ncbi.nlm.nih.gov/biosample/SAMN11415806","0.9","2018-09-01","0.11","China","[23.14,113.34]","soil metagenome"
"SRR7186533","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934554","0.91","2013-09-01","0.13","China","[34.16,108.4]","root metagenome"
"SRR13178627","WGS","PRJNA666025","https://www.ncbi.nlm.nih.gov/biosample/SAMN16975849","0.91","2017-10-01","0.14","China","[25.809911,107.619175]","mine drainage metagenome"
"SRR5919109","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873810","0.92","2012-11-13","0.19","Australia","[-25.351,131.041]","soil metagenome"
"ERR4678631","WGS","PRJEB40798","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7426331","0.91","2018-12-18","0.14","Australia","NP","wastewater metagenome"
"SRR8552940","WGS","PRJNA518577","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864329","0.92","2017-06-08","0.19","USA","[38.9206,-106.9489]","soil metagenome"
"ERR4837091","WGS","PRJEB41174","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7573926","0.91","NP","0.13","Greenland","NP","soil metagenome"
"SRR14373477","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779894","0.91","2019-06-16","0.14","China","[23.42,102.26]","metagenome"
"SRR10034927","OTHER","PRJNA562849","https://www.ncbi.nlm.nih.gov/biosample/SAMN12657054","0.9","2017-09-26","0.11","Sweden","[55.38,13.4]","soil metagenome"
"SRR13249348","OTHER","PRJNA684965","https://www.ncbi.nlm.nih.gov/biosample/SAMN17073323","0.91","2019-10-15","0.13","uncalculated","[""missing""]","soil metagenome"
"SRR11673969","WGS","PRJNA629478","https://www.ncbi.nlm.nih.gov/biosample/SAMN14825717","0.91","2018-08-29","0.13","Denmark","[55.421534,10.366234]","activated sludge metagenome"
"SRR10360657","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153336","0.9","2015-09-08","0.11","USA","[39.7393,-123.6309]","soil metagenome"
"SRR10613545","WGS","PRJNA486429","https://www.ncbi.nlm.nih.gov/biosample/SAMN13518557","0.9","NP","0.1","China","[40.0047,116.3261]","air metagenome"
"SRR11094512","WGA","PRJNA605749","https://www.ncbi.nlm.nih.gov/biosample/SAMN14118700","0.9","2018-08-01","0.1","China","[23.11,113.26]","sediment metagenome"
"SRR5581441","WGS","PRJNA375647","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343949","0.92","2012-08-07","0.16","USA","[41.170727,-78.4726]","freshwater metagenome"
"SRR10613481","WGS","PRJNA486429","https://www.ncbi.nlm.nih.gov/biosample/SAMN13518614","0.91","NP","0.13","China","[40.0047,116.3261]","air metagenome"
"SRR10686852","WGS","PRJNA594760","https://www.ncbi.nlm.nih.gov/biosample/SAMN13552560","0.91","NP","0.13","China","[34.9198,118.6507]","plant metagenome"
"SRR7015786","WGS","PRJNA443178","https://www.ncbi.nlm.nih.gov/biosample/SAMN08776981","0.9","2016-08-09","0.1","USA","[38.9354,-106.9424]","soil metagenome"
"SRR12313754","WGS","PRJNA618160","https://www.ncbi.nlm.nih.gov/biosample/SAMN14505067","0.9","2018-12-07","0.11","USA","[33.1447,-81.4044]","sediment metagenome"
"SRR10695401","WGS","PRJNA595820","https://www.ncbi.nlm.nih.gov/biosample/SAMN13567769","0.9","2017-10-01","0.11","China","[23.3167,104.2025]","soil metagenome"
"ERR4837086","WGS","PRJEB41174","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7573921","0.9","NP","0.1","Greenland","NP","soil metagenome"
"SRR13760654","CLONE","PRJNA700129","https://www.ncbi.nlm.nih.gov/biosample/SAMN17836987","0.9","2020-06-21","0.11","uncalculated","[36.78,115.94]","soil metagenome"
"ERR5859552","OTHER","PRJEB43407","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8616656","0.93","2011-10-01","0.2","United Kingdom","NP","soil metagenome"
"SRR4028131","WGS","PRJNA336844","https://www.ncbi.nlm.nih.gov/biosample/SAMN05518145","0.9","NP","0.11","USA","[38.5402727,-121.7500776]","bioreactor metagenome"
"SRR5436305","WGS","PRJNA365675","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266447","0.92","2014-09-03","0.19","USA","[39.7392,-123.6308]","soil metagenome"
"SRR7091522","WGS","PRJNA441434","https://www.ncbi.nlm.nih.gov/biosample/SAMN08777586","0.92","2017-03-06","0.17","Brazil","[-19.28,-43.5919]","soil metagenome"
"SRR11051939","WGS","PRJNA605576","https://www.ncbi.nlm.nih.gov/biosample/SAMN14071563","0.9","NP","0.11","China","[28.68,121.43]","soil metagenome"
"SRR5919344","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04874030","0.9","2013-03-21","0.1","Australia","[-34.6831,138.9086]","soil metagenome"
"SRR14267052","WGS","PRJNA721875","https://www.ncbi.nlm.nih.gov/biosample/SAMN18753366","0.92","2019-09-25","0.17","China","[39.96,116.35]","soil metagenome"
"SRR16596687","WGS","PRJNA775002","https://www.ncbi.nlm.nih.gov/biosample/SAMN20206089","0.92","2019-10-26","0.16","China","[30.23,119.71]","soil metagenome"
"ERR2210121","WGS","PRJEB23737","https://www.ncbi.nlm.nih.gov/biosample/SAMEA104412829","0.91","2011-10-21","0.14","USA","NP","soil metagenome"
"ERR1981057","WGS","PRJEB20855","https://www.ncbi.nlm.nih.gov/biosample/SAMEA104075889","0.9","2016-01-22","0.12","United Kingdom","NP","anaerobic digester metagenome"
"SRR17815047","WGS","PRJNA799881","https://www.ncbi.nlm.nih.gov/biosample/SAMN25211361","0.91","2018-12-18","0.15","China","[32.03,118.84]","soil metagenome"
"SRR15377970","WGS","PRJNA714922","https://www.ncbi.nlm.nih.gov/biosample/SAMN18647634","0.91","2018-08-01","0.13","USA","[44.2225,-85.753483]","soil metagenome"
"SRR5919343","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04874036","0.9","2013-03-22","0.12","Australia","[-32.32096,137.9544]","soil metagenome"
"SRR6266516","WGS","PRJNA405453","https://www.ncbi.nlm.nih.gov/biosample/SAMN07632050","0.91","2016-06-15","0.13","USA","[39.5673,-123.4758]","soil metagenome"
"SRR10613529","WGS","PRJNA486429","https://www.ncbi.nlm.nih.gov/biosample/SAMN13518634","0.9","NP","0.12","China","[40.0047,116.3261]","air metagenome"
"SRR11673999","WGS","PRJNA629478","https://www.ncbi.nlm.nih.gov/biosample/SAMN14825723","0.91","2018-08-29","0.14","Denmark","[55.329053,8.74336]","activated sludge metagenome"
"SRR2093884","WGS","PRJNA289185","https://www.ncbi.nlm.nih.gov/biosample/SAMN03846805","0.9","2014-08-01","0.11","China","[""missing""]","soil metagenome"
"SRR5195130","WGS","PRJNA362455","https://www.ncbi.nlm.nih.gov/biosample/SAMN06239007","0.93","2015-08-01","0.21","Reunion","[-21.2,55.53]","rhizosphere metagenome"
"SRR9021246","WGS","PRJNA539575","https://www.ncbi.nlm.nih.gov/biosample/SAMN11533336","0.91","2016-11-02","0.13","Sweden","[68.3532,19.0469]","peat metagenome"
"SRR3989307","WGS","PRJNA330324","https://www.ncbi.nlm.nih.gov/biosample/SAMN05421617","0.92","2013-03-27","0.18","USA","[39.53,-107.78]","soil metagenome"
"SRR5581439","WGS","PRJNA375645","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343947","0.92","2014-06-10","0.19","USA","[41.170727,-78.4726]","freshwater metagenome"
"SRR11802906","WGS","PRJNA633324","https://www.ncbi.nlm.nih.gov/biosample/SAMN14941271","0.91","2018-08-22","0.13","China","[40.02,116.52]","soil metagenome"
"SRR14117435","WGS","PRJNA718736","https://www.ncbi.nlm.nih.gov/biosample/SAMN18559657","0.9","2020-09-24","0.12","China","[31.25,102.56]","soil metagenome"
"ERR1700710","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521360","0.91","2011-09-16","0.13","USA","NP","soil metagenome"
"SRR16016049","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557306","0.91","2020-07-07","0.14","China","[""26 N 106 E""]","soil metagenome"
"SRR14932652","WGS","PRJNA509305","https://www.ncbi.nlm.nih.gov/biosample/SAMN19518061","0.9","2014-07-09","0.12","China","[30.512,103.9624]","activated sludge metagenome"
"SRR14843471","OTHER","PRJNA738647","https://www.ncbi.nlm.nih.gov/biosample/SAMN19736218","0.91","2018-06-27","0.15","China","[43.34,124.11]","soil metagenome"
"SRR10968224","WGS","PRJNA567128","https://www.ncbi.nlm.nih.gov/biosample/SAMN12794095","0.91","2017-09-12","0.14","USA","[64.9141,-147.834]","peat metagenome"
"SRR16123998","WGS","PRJNA767554","https://www.ncbi.nlm.nih.gov/biosample/SAMN21907782","0.92","2018-10-01","0.17","USA","[38.544363,-121.876379]","soil metagenome"
"ERR4682355","WGS","PRJEB40815","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7428262","0.91","2017-11-20","0.14","Tanzania","NP","wastewater metagenome"
"SRR7026343","WGS","PRJNA443196","https://www.ncbi.nlm.nih.gov/biosample/SAMN08779195","0.9","2016-08-06","0.1","USA","[38.8827,-106.9107]","soil metagenome"
"SRR5690348","WGS","PRJNA375192","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343760","0.91","2014-06-18","0.15","USA","[33.8834,-83.4195]","soil metagenome"
