Strain_ID,Bioassay_ID,Host_ID,Host_Category,Host_Description,Media_Type,Date_Innoculated,Bioassay_Date,Username,Bioassay_Type,Pathogen_Name,Pathogen_Only_Control,Bioassay_Activity,Bioassay_Notes,Notes,original.score,score.classification,simplified.score,Genus,species
LK1006,BID16978,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Dietzia,cinnamea
LK1006,BID16979,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Dietzia,cinnamea
LK1006,BID16980,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Proteus vulgaris - PID24,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Dietzia,cinnamea
LK1006,BID16981,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Dietzia,cinnamea
LK1006,BID16982,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Dietzia,cinnamea
LK1006,BID16983,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Cryptococcus neoformans (H99) - PID49,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Dietzia,cinnamea
LK1006,BID16984,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Candida albicans (K1) - PID39,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Dietzia,cinnamea
LK1006,BID16985,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Candida sp. - PID36,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Dietzia,cinnamea
LK1006,BID16986,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Trichosporon asahii - PID56,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1,Dietzia,cinnamea
LK1006,BID16987,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Dietzia,cinnamea
LK1006,BID16988,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Trichoderma sp. - PID44,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Dietzia,cinnamea
LK1006,BID16989,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-02-19,2020-02-26,MR,Cell,Aspergillus flavus - PID14,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Dietzia,cinnamea
LK1008,BID17021,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17037,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17035,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Metarhizium sp. - PID43,no,no,path didn't grow,,-1,no data,-1,Micrococcus,luteus
LK1008,BID17031,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17036,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Micrococcus,luteus
LK1008,BID17030,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17022,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17028,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Proteus vulgaris - PID24,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1008,BID17023,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17020,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17015,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17018,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17029,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17033,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1008,BID17034,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Trichosporon asahii - PID56,yes,yes,,,3,complete inhibition,2,Micrococcus,luteus
LK1008,BID17014,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17019,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17025,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17016,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1008,BID17017,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Mycobacterium smegmatis - PID1,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1008,BID17026,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17024,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1008,BID17032,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1008,BID17027,p3-HID210,Human,Occiput,Brain Heart Infusion,2020-07-14,2020-07-21,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17040,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1009,BID17055,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17054,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17049,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17038,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17053,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17039,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17058,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Trichosporon asahii - PID56,yes,yes,,,3,complete inhibition,2,Micrococcus,luteus
LK1009,BID17041,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17042,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17048,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17051,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Citrobacter freundii - PID22,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1009,BID17052,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Proteus vulgaris - PID24,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1009,BID17047,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17056,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1009,BID17043,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17060,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Micrococcus,luteus
LK1009,BID17059,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Metarhizium sp. - PID43,no,no,path didn't grow,,-1,no data,-1,Micrococcus,luteus
LK1009,BID17046,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17057,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1009,BID17061,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17044,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17050,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1009,BID17045,p3-HID224,Human,Alar crease,Brain Heart Infusion,2020-07-14,2020-07-21,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1011,BID17096,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17090,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17097,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17098,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17095,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17092,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Micrococcus luteus - PID19,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1011,BID17093,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Enterococcus faecalis - PID41,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1011,BID17094,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17109,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17100,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17091,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Staphylococcus epidermidis - PID18,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1011,BID17088,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17089,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17106,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17108,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Micrococcus,
LK1011,BID17101,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17086,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17087,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17105,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17104,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1011,BID17103,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1011,BID17099,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Micrococcus,
LK1011,BID17107,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Metarhizium sp. - PID43,no,no,path didn't grow,,-1,no data,-1,Micrococcus,
LK1011,BID17102,p3-HID207,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Micrococcus,
LK1012,BID17126,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17125,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17112,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1012,BID17124,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Proteus vulgaris - PID24,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1012,BID17128,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1012,BID17118,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17132,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Micrococcus,luteus
LK1012,BID17127,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2,Micrococcus,luteus
LK1012,BID17133,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17115,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Staphylococcus epidermidis - PID18,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1012,BID17111,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17117,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17130,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Trichosporon asahii - PID56,yes,yes,,,3,complete inhibition,2,Micrococcus,luteus
LK1012,BID17123,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17121,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17129,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1012,BID17122,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17114,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17119,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17113,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17120,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17110,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17116,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1012,BID17131,p3-HID209,Human,Nare,Brain Heart Infusion,2020-07-14,2020-07-21,,,Metarhizium sp. - PID43,no,no,path didn't grow,,-1,no data,-1,Micrococcus,luteus
LK1013,BID17143,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17151,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17138,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17157,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17150,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17152,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1013,BID17137,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17144,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17142,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17136,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1013,BID17145,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Enterobacter cloacae - PID17,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1013,BID17135,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17146,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17155,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Metarhizium sp. - PID43,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1013,BID17153,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1013,BID17134,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17141,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Enterococcus faecalis - PID41,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1013,BID17149,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17147,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17148,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Proteus vulgaris - PID24,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1013,BID17154,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Micrococcus,
LK1013,BID17156,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Micrococcus,
LK1013,BID17140,p3-HID223,Human,Toe web space,Brain Heart Infusion,2020-07-14,2020-07-21,,,Micrococcus luteus - PID19,yes,yes,,,2,zone of inhibition,1,Micrococcus,
