n	n:500	L50	min	N75	N50	N25	E-size	max	sum	name
780	780	199	1001	1994	3299	5290	4169	17413	2127655	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-071_S178_bin.2.fasta
931	931	232	994	2024	3421	5733	4410	19042	2609003	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-072_S179_bin.1.fasta
652	652	138	1001	2885	5524	9713	6863	24000	2522235	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-072_S179_bin.2.fasta
424	424	140	1002	1359	1862	2679	2187	6364	765229	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-072_S179_bin.3.fasta
339	339	79	1501	4990	8379	13615	11086	57245	2096695	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-073_S180_bin.1.fasta
118	118	20	1153	17460	35660	59374	45586	141658	2374127	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-073_S180_bin.2.fasta
1367	1367	376	1001	1677	2621	4172	3306	12117	3155329	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-073_S180_bin.3.fasta
956	956	310	1001	1342	1805	2772	2289	8923	1711716	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-073_S180_bin.4.fasta
199	199	43	1013	5135	8069	15366	10837	35308	1201314	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-073_S180_bin.5.fasta
31	31	4	2541	92106	115999	347186	219470	494418	2202675	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-074_S181_bin.1.fasta
69	69	14	1807	38618	60211	83981	60725	120560	2206491	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-074_S181_bin.2.fasta
76	76	11	1464	29176	55968	128914	78699	207533	2382302	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-075_S182_bin.1.fasta
58	58	9	1267	51617	79560	141810	94350	190610	2338277	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-075_S182_bin.2.fasta
1024	1024	256	1007	2265	3836	6126	4766	19099	3133447	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-075_S182_bin.3.fasta
678	678	175	1001	1962	3284	5202	4092	16234	1839067	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-075_S182_bin.4.fasta
450	450	112	1508	3801	5994	9865	8038	29796	2210678	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-075_S182_bin.5.fasta
770	770	202	1509	2993	4835	7596	6146	25160	3135849	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-075_S182_bin.6.fasta
1347	1347	425	1001	1412	1997	3006	2416	8841	2558815	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-075_S182_bin.7.fasta
302	302	65	1517	5436	9889	17616	11816	35369	2088321	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-077_S184_bin.1.fasta
40	40	6	2048	56058	146138	197732	153512	384603	2475354	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-077_S184_bin.2.fasta
292	292	72	1005	3775	6312	9889	7727	25011	1418938	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-078_S185_bin.1.fasta
47	47	9	1988	43153	85571	135553	100316	254074	2366944	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-078_S185_bin.2.fasta
53	53	9	2048	44260	78526	146209	95029	212214	2310823	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-078_S185_bin.3.fasta
117	117	22	1575	17458	28643	56446	36573	89695	2162896	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-079_S186_bin.1.fasta
51	51	10	2344	49599	70134	144974	97137	236732	2310378	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-079_S186_bin.2.fasta
93	93	17	1591	22245	40903	56102	52567	190521	2089518	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-079_S186_bin.3.fasta
20	20	3	8750	121849	170990	548141	335113	614039	2458415	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-080_S187_bin.1.fasta
65	65	15	2101	38776	54840	74870	67180	212798	2366312	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-081_S188_bin.1.fasta
163	163	26	1521	11618	24486	40908	28461	79904	2085428	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-082_S189_bin.1.fasta
51	51	6	2061	53124	126479	200264	145056	310702	2361372	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-082_S189_bin.2.fasta
74	74	11	1651	34132	82298	102669	78385	217729	2377919	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-082_S189_bin.3.fasta
125	125	24	1782	17139	31730	51462	36967	103660	2293923	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-083_S190_bin.1.fasta
530	530	125	1047	4051	6557	11300	8450	28964	2746423	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-083_S190_bin.2.fasta
815	815	265	939	1316	1731	2635	2252	11900	1417564	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-083_S190_bin.3.fasta
328	328	77	1517	4404	7507	12735	10844	65731	1945581	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-083_S190_bin.4.fasta
34	34	6	2256	61498	132620	297533	196316	497611	2460473	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-083_S190_bin.5.fasta
1639	1639	514	1001	1501	2155	3148	2499	8032	3267750	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-083_S190_bin.6.fasta
117	117	20	1065	22072	35454	53905	44743	130660	2301371	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-084_S191_bin.1.fasta
51	51	11	2484	45005	65333	120782	74673	141258	2226474	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-084_S191_bin.2.fasta
982	982	303	1002	1372	1937	2975	2469	8458	1840412	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-084_S191_bin.3.fasta
13	13	3	2907	184251	263411	524164	305060	524164	2027881	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-084_S191_bin.4.fasta
76	76	11	2463	22940	66055	104196	72966	183209	2194853	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-084_S191_bin.5.fasta
83	83	19	2383	24609	38923	61433	45778	132116	2200100	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-084_S191_bin.6.fasta
362	362	87	1501	4307	7454	11797	8887	30304	2063373	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-085_S192_bin.1.fasta
87	87	17	1218	29102	52212	86373	56739	138915	2507683	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-085_S192_bin.2.fasta
133	133	24	1866	13074	27890	42725	30259	100648	2005320	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-085_S192_bin.3.fasta
94	94	17	1142	13243	22576	42447	27877	81103	1271812	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-085_S192_bin.4.fasta
114	114	22	1827	15288	31546	48316	38703	113320	2166565	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-087_S194_bin.1.fasta
205	205	39	1546	8897	17460	30484	19989	46883	2187657	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-087_S194_bin.2.fasta
50	50	6	1006	112175	171092	263705	200470	465827	2579323	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-087_S194_bin.3.fasta
596	596	136	1016	2302	4220	7482	5399	30760	1905642	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-087_S194_bin.4.fasta
411	411	106	1500	3039	4845	8476	6547	27494	1703941	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-088_S195_bin.1.fasta
13	13	2	1965	647842	718298	836631	660179	836631	2590787	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-088_S195_bin.2.fasta
488	488	135	1505	3099	4922	7434	5714	18041	2014297	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-088_S195_bin.3.fasta
491	491	132	1502	2785	4401	6927	5443	18780	1843494	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-089_S196_bin.1.fasta
337	337	52	1000	4703	9884	19754	15509	72442	1996347	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-089_S196_bin.2.fasta
907	907	275	1002	1375	1990	3172	2606	8666	1742502	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-090_S197_bin.1.fasta
199	199	45	1842	9626	15843	23908	20330	79152	2253365	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-090_S197_bin.2.fasta
187	187	46	1530	9681	15705	22234	17851	48406	2107210	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-090_S197_bin.3.fasta
331	331	71	1513	5108	8974	15938	12180	45848	2184809	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-090_S197_bin.4.fasta
446	446	119	1510	2742	4191	7113	5582	19247	1666110	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-091_S198_bin.1.fasta
160	160	27	1589	13521	25862	42243	32736	120767	2241337	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-091_S198_bin.2.fasta
128	128	24	1855	17828	30390	56520	37874	95712	2489597	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-091_S198_bin.3.fasta
1018	1018	309	998	1310	1809	3075	2486	11429	1857663	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-091_S198_bin.4.fasta
170	170	34	1616	12178	22199	38469	31118	141467	2488273	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.1.fasta
523	523	129	1003	2451	4171	6226	5243	22511	1708933	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.10.fasta
842	842	276	1500	2056	2774	4092	3387	16367	2282526	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.11.fasta
130	130	16	1231	17078	46810	85336	58005	180011	2461439	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.12.fasta
585	585	189	1500	2097	2903	4304	3516	14740	1634195	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.13.fasta
996	996	299	1500	2152	2979	4783	4137	18947	2919882	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.2.fasta
189	189	29	1520	10481	23875	41585	32721	123025	2394130	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.3.fasta
1026	1026	303	998	1828	2732	4062	3310	14046	2489910	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.4.fasta
483	483	157	1500	2219	3021	4328	3605	11372	1399444	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.5.fasta
268	268	55	1503	6351	12799	18745	14647	43401	2136708	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.6.fasta
583	583	143	1504	3552	5669	9956	7727	25948	2788747	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.7.fasta
476	476	137	1501	2392	3415	6171	4584	13887	1566311	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.8.fasta
452	452	110	1034	4407	6610	12382	9050	33155	2540669	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-092_S199_bin.9.fasta
61	61	9	1908	45522	88098	131491	99798	225944	2405534	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-094_S201_bin.1.fasta
68	68	9	1321	25729	45957	91818	73053	225822	1633202	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-094_S201_bin.2.fasta
117	117	23	1570	16553	30516	48491	31995	70325	2021398	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-094_S201_bin.3.fasta
378	378	91	1520	4082	7006	10849	8628	35302	2023593	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-094_S201_bin.4.fasta
253	253	62	1522	5344	8922	13662	10872	33613	1720694	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-094_S201_bin.5.fasta
14	14	3	4680	92963	179299	514141	263537	514141	1582758	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-094_S201_bin.6.fasta
190	190	25	1016	12278	24549	47787	47130	222547	2440457	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-096_S203_bin.1.fasta
11	11	2	3409	641412	648319	705848	569980	705848	2574686	MetaSPAdes_MegaWRAP_MAGs/LKMB002-2-096_S203_bin.2.fasta
844	844	278	1001	1247	1671	2535	2084	8314	1416514	MetaSPAdes_MegaWRAP_MAGs/LKMB002-4-01_S169_bin.1.fasta
175	175	36	1534	10774	20033	31658	23426	84541	2201923	MetaSPAdes_MegaWRAP_MAGs/LKMB002-4-02_S170_bin.1.fasta
106	106	24	2137	37219	64382	102143	71363	158029	4489522	MetaSPAdes_MegaWRAP_MAGs/LKMB002-4-03_S171_bin.1.fasta
203	203	33	1532	20271	34583	67760	46757	131682	4254598	MetaSPAdes_MegaWRAP_MAGs/LKMB002-4-03_S171_bin.2.fasta
600	600	121	1507	8733	15622	26624	19402	63559	6243093	MetaSPAdes_MegaWRAP_MAGs/LKMB002-4-03_S171_bin.3.fasta
359	359	76	1019	11562	19339	29273	26877	160277	4714246	MetaSPAdes_MegaWRAP_MAGs/LKMB003-1_S296_bin.1.fasta
201	201	37	1520	8898	16756	30978	23159	68477	2230321	MetaSPAdes_MegaWRAP_MAGs/LKMB003-1_S296_bin.2.fasta
12	12	3	5683	351342	360285	598716	436264	625690	2551564	MetaSPAdes_MegaWRAP_MAGs/LKMB003-1_S296_bin.3.fasta
734	734	249	1001	1390	1917	2624	2191	7237	1336346	MetaSPAdes_MegaWRAP_MAGs/LKMB003-3_S298_bin.1.fasta
813	813	187	1002	4270	6932	11825	11370	110626	4431713	MetaSPAdes_MegaWRAP_MAGs/LKMB003-3_S298_bin.2.fasta
283	283	74	1012	6273	9128	13234	10189	30646	1948392	MetaSPAdes_MegaWRAP_MAGs/LKMB003-4_S299_bin.1.fasta
321	321	68	1508	4886	8317	14956	11457	38749	2013492	MetaSPAdes_MegaWRAP_MAGs/LKMB003-4_S299_bin.2.fasta
443	443	142	1506	2078	2856	4229	3730	18760	1239806	MetaSPAdes_MegaWRAP_MAGs/LKMB003-4_S299_bin.3.fasta
305	305	89	1502	3261	4805	7064	5829	25011	1294004	MetaSPAdes_MegaWRAP_MAGs/LKMB003-4_S299_bin.4.fasta
688	688	247	1001	1199	1508	2147	1811	6450	1061979	MetaSPAdes_MegaWRAP_MAGs/LKMB003-6_S301_bin.1.fasta
576	576	167	1008	2854	4173	6241	4981	15789	2093291	MetaSPAdes_MegaWRAP_MAGs/LKMB003-6_S301_bin.2.fasta
840	840	209	1508	3579	6000	9748	7585	40031	4033011	MetaSPAdes_MegaWRAP_MAGs/LKMB003-6_S301_bin.3.fasta
269	269	55	1510	9930	18252	26787	21347	68572	3125207	MetaSPAdes_MegaWRAP_MAGs/LKMB003-6_S301_bin.4.fasta
110	110	20	1069	28017	45050	63518	52812	122870	2716700	MetaSPAdes_MegaWRAP_MAGs/LKMB003-6_S301_bin.5.fasta
337	337	81	1524	3879	6328	10943	8607	30367	1754054	MetaSPAdes_MegaWRAP_MAGs/LKMB003-6_S301_bin.6.fasta
120	120	18	1006	20279	39539	72743	49427	149976	2405640	MetaSPAdes_MegaWRAP_MAGs/LKMB003-6_S301_bin.7.fasta
28	28	4	1265	126015	217160	634237	285365	634237	2514526	MetaSPAdes_MegaWRAP_MAGs/LKMB003-7_S302_bin.1.fasta
627	627	163	1003	2492	4049	6249	4950	22331	2040058	MetaSPAdes_MegaWRAP_MAGs/LKMB003-8_S303_bin.1.fasta
649	649	207	995	1388	1955	2915	2386	10437	1214202	MetaSPAdes_MegaWRAP_MAGs/LKMB003-8_S303_bin.2.fasta
533	533	176	1500	2034	2780	3855	3595	19176	1445178	MetaSPAdes_MegaWRAP_MAGs/LKMB003-8_S303_bin.3.fasta
56	56	12	1806	45941	69401	103702	80384	204294	2439441	MetaSPAdes_MegaWRAP_MAGs/LKMB003-8_S303_bin.4.fasta
25	25	5	6877	95441	158148	326199	197794	385211	2453239	MetaSPAdes_MegaWRAP_MAGs/LKMB003-9_S304_bin.1.fasta
500	500	130	1010	3494	5506	8301	6345	21771	2182857	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-01_S204_bin.1.fasta
821	821	215	993	1849	2880	4960	3993	20424	2106755	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-01_S204_bin.2.fasta
70	70	12	1951	30742	58661	99901	66796	138829	2188328	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-01_S204_bin.3.fasta
100	100	23	2158	13747	24448	32059	26407	82587	1549757	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-01_S204_bin.4.fasta
113	113	22	1005	8381	16001	23568	19306	71612	1055618	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-01_S204_bin.5.fasta
165	165	36	1502	10513	16575	27875	20787	65503	1940922	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-01_S204_bin.6.fasta
491	491	141	1500	3082	4645	6917	5574	17619	1976123	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-02_S205_bin.1.fasta
908	908	290	1001	1330	1894	2751	2277	9703	1639237	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-02_S205_bin.2.fasta
302	302	45	1007	7306	15010	29286	20561	91643	2418997	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-02_S205_bin.3.fasta
154	154	19	1390	15948	37235	67966	59979	212748	2690262	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-02_S205_bin.4.fasta
872	872	308	1002	1211	1583	2172	1857	6458	1379950	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-03_S206_bin.1.fasta
212	212	36	1562	7879	16966	29071	21590	66055	2120407	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-03_S206_bin.10.fasta
806	806	254	1001	1402	2019	2983	2396	8778	1529553	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-03_S206_bin.11.fasta
565	565	201	1001	1245	1593	2264	1891	6524	905598	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-03_S206_bin.2.fasta
353	353	101	1529	4350	6323	10074	7751	27686	1962392	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-03_S206_bin.3.fasta
571	571	161	1001	1616	2497	3981	3196	14840	1282870	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-03_S206_bin.4.fasta
326	326	84	1001	2038	3421	5641	4093	10962	909508	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-03_S206_bin.5.fasta
994	994	263	1004	1935	3149	5147	3820	12665	2597020	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-03_S206_bin.6.fasta
162	162	30	1826	12312	22648	44662	33856	135868	2549111	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-03_S206_bin.7.fasta
527	527	155	1503	2371	3510	5501	4325	14381	1700103	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-03_S206_bin.8.fasta
322	322	80	1519	3542	5897	9232	7275	22876	1516720	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-04_S207_bin.1.fasta
468	468	120	1014	2958	4626	7088	5762	26674	1738634	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-04_S207_bin.2.fasta
123	123	25	1596	7998	13964	28033	18738	59975	1229343	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-04_S207_bin.3.fasta
256	256	63	1508	3524	5918	9677	7813	28580	1228589	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-04_S207_bin.4.fasta
64	64	11	1690	35781	64031	118762	79524	195768	2395145	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-04_S207_bin.5.fasta
28	28	5	2379	129618	191504	698979	286704	698979	2730434	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-04_S207_bin.6.fasta
331	331	74	1003	3952	6479	11495	9243	33065	1689194	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-04_S207_bin.7.fasta
174	174	37	1599	9574	16438	27429	19514	54070	1984115	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-04_S207_bin.8.fasta
131	131	26	1629	13674	23745	38946	29205	96760	1973547	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-05_S208_bin.1.fasta
419	419	83	1000	3117	6244	10723	8537	41245	1781806	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-05_S208_bin.2.fasta
381	381	90	1011	3812	6354	10754	8151	25302	1901845	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-05_S208_bin.3.fasta
210	210	54	1790	7118	11009	17436	13515	41055	1881386	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-05_S208_bin.4.fasta
34	34	5	6631	63483	202103	314185	186460	365281	2369150	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-05_S208_bin.5.fasta
76	76	16	1961	27697	40192	81875	54155	144158	2208780	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-05_S208_bin.6.fasta
135	135	28	1128	7354	12269	22339	16758	57846	1173705	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-06_S209_bin.1.fasta
32	32	5	2625	67258	96504	166941	139107	324389	1597103	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-06_S209_bin.2.fasta
9	9	2	8974	278399	700454	893321	588538	893321	2526282	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-06_S209_bin.3.fasta
490	490	147	1001	1764	2669	3847	2993	10352	1134524	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-07_S210_bin.1.fasta
460	460	135	1503	2779	4074	6190	5010	26032	1672759	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-07_S210_bin.2.fasta
524	524	154	1508	2744	4090	6242	4797	14781	1895403	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-07_S210_bin.3.fasta
38	38	7	1586	78786	121555	196235	150292	341743	2509070	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-07_S210_bin.4.fasta
395	395	89	996	2984	5269	8414	6661	24676	1547701	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-07_S210_bin.5.fasta
282	282	79	1496	2758	4260	6679	5136	16757	1037203	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-07_S210_bin.6.fasta
74	74	17	1776	33213	55389	75225	57560	126249	2491686	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-08_S211_bin.1.fasta
183	183	36	1559	9109	17032	31074	21493	65817	2074939	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-08_S211_bin.2.fasta
539	539	171	1501	2364	3217	4999	3908	12754	1668766	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-08_S211_bin.4.fasta
554	554	163	1501	2365	3540	5480	4345	19149	1783075	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-08_S211_bin.5.fasta
1335	1335	466	992	1236	1539	2267	1919	7498	2132661	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-08_S211_bin.6.fasta
129	129	14	1128	29660	60288	100696	81366	257026	2847592	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-09_S212_bin.1.fasta
607	607	216	991	1261	1617	2245	1844	5867	972895	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-09_S212_bin.2.fasta
106	106	22	1315	23014	37195	53150	44669	123051	2427858	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-10_S213_bin.1.fasta
95	95	21	1628	19049	34029	54873	40226	91520	2176056	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-10_S213_bin.2.fasta
273	273	54	1504	6473	12503	20024	14690	49093	2193046	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-10_S213_bin.3.fasta
155	155	29	1018	6441	12849	22573	15887	52970	1210617	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-10_S213_bin.4.fasta
513	513	139	1507	2911	5062	7187	5528	15261	2044265	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-11_S214_bin.1.fasta
392	392	49	1002	7102	15174	29857	19407	75612	2594641	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-11_S214_bin.2.fasta
155	155	32	1557	12787	23210	34894	30640	130667	2293250	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-11_S214_bin.3.fasta
396	396	94	1024	3536	5879	9748	6947	21389	1734664	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-12_S215_bin.1.fasta
46	46	9	1234	56616	107597	145305	107280	223346	2415309	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-12_S215_bin.2.fasta
104	104	23	1581	20080	34466	53058	36205	79653	2256932	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-12_S215_bin.3.fasta
929	929	244	1001	1479	2384	3970	3462	17798	1998538	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-12_S215_bin.4.fasta
70	70	14	2154	34807	61252	84972	62170	128070	2390952	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-12_S215_bin.5.fasta
153	153	30	1673	10805	17863	39073	28900	124139	2012835	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-12_S215_bin.6.fasta
314	314	69	1507	4647	9291	15234	10487	31307	1969195	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-12_S215_bin.7.fasta
718	718	220	1001	1457	2027	3396	2562	8008	1406127	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-13_S216_bin.1.fasta
93	93	18	2069	12981	25420	39118	34196	95481	1529297	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-13_S216_bin.2.fasta
154	154	35	1553	8284	17020	25045	18797	55160	1789412	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-13_S216_bin.3.fasta
36	36	6	4981	64585	103978	282287	144103	324336	2219626	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-13_S216_bin.4.fasta
718	718	170	1001	2361	4064	6805	5104	18663	2286473	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-13_S216_bin.5.fasta
887	887	277	994	1389	1901	2847	3217	36750	1657367	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-13_S216_bin.6.fasta
28	28	5	1594	99526	182064	224170	175297	338665	2416462	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-13_S216_bin.7.fasta
59	59	11	2188	39208	68696	109207	84939	249031	2402414	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-13_S216_bin.8.fasta
1056	1056	313	1000	1551	2279	3447	2867	12440	2228356	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-14_S217_bin.1.fasta
35	35	3	2507	169401	279894	608205	383396	665191	2718070	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-15_S218_bin.1.fasta
495	495	165	1506	1883	2497	3710	3098	9650	1244273	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-15_S218_bin.2.fasta
203	203	25	1030	11699	30630	48598	36392	108173	2582040	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-16_S219_bin.1.fasta
555	555	196	997	1226	1578	2168	1885	6623	882246	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-16_S219_bin.2.fasta
28	28	5	6790	69687	145156	217250	232884	593233	2466130	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-16_S219_bin.3.fasta
29	29	5	1078	100672	219799	249812	181208	291929	2443646	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-16_S219_bin.4.fasta
82	82	14	1555	22605	42769	77343	52235	117259	1972928	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-17_S220_bin.1.fasta
1047	1047	277	1001	1927	3019	5012	3967	14144	2764254	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-17_S220_bin.2.fasta
61	61	8	1232	30041	57637	125402	75577	187579	1608055	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-17_S220_bin.3.fasta
