Sequence_Run_ID,Submitted_SampleID,Updated_SampleID,Current_R1_file_path,Current_R2_file_path,Updated_R1_file_path,Updated_R2_file_path,StudyID,SubjectID,SkinSite,TimePoint,Date,Extraction_Kit_Number,Host_ID
LKMG001,LKMB002-2-063_S154,LKMG001-2-063,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-063_S154_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-063_S154_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-063_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-063_R2_001.fastq.gz,S020-Na01-190923,S020,Na,1,190923,1,
LKMG001,LKMB002-2-064_S155,LKMG001-2-064,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-064_S155_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-064_S155_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-064_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-064_R2_001.fastq.gz,S020-Oc01-190923,S020,Oc,1,190923,1,
LKMG001,LKMB002-2-069_S176,LKMG001-2-069,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-069_S176_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-069_S176_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-069_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-069_R2_001.fastq.gz,S020-Tw01-190923,S020,Tw,1,190923,1,
LKMG001,LKMB002-2-068_S175,LKMG001-2-068,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-068_S175_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-068_S175_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-068_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-068_R2_001.fastq.gz,S020-Um01-190923,S020,Um,1,190923,1,
LKMG001,LKMB002-2-066_S173,LKMG001-2-066,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-066_S173_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-066_S173_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-066_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-066_R2_001.fastq.gz,S020-Vf01-190923,S020,Vf,1,190923,1,
LKMG001,LKMB002-2-075_S182,LKMG001-2-075,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-075_S182_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-075_S182_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-075_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-075_R2_001.fastq.gz,S021-Af01-190923,S021,Af,1,190923,1,
LKMG001,LKMB002-2-070_S177,LKMG001-2-070,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-070_S177_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-070_S177_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-070_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-070_R2_001.fastq.gz,S021-Al01-190923,S021,Al,1,190923,1,
LKMG001,LKMB002-2-073_S180,LKMG001-2-073,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-073_S180_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-073_S180_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-073_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-073_R2_001.fastq.gz,S021-Ba01-190923,S021,Ba,1,190923,1,
LKMG001,LKMB002-2-071_S178,LKMG001-2-071,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-071_S178_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-071_S178_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-071_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-071_R2_001.fastq.gz,S021-Na01-190923,S021,Na,1,190923,1,
LKMG001,LKMB002-2-072_S179,LKMG001-2-072,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-072_S179_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-072_S179_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-072_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-072_R2_001.fastq.gz,S021-Oc01-190923,S021,Oc,1,190923,1,
LKMG001,LKMB002-2-077_S184,LKMG001-2-077,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-077_S184_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-077_S184_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-077_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-077_R2_001.fastq.gz,S021-Tw01-190923,S021,Tw,1,190923,1,
LKMG001,LKMB002-2-076_S183,LKMG001-2-076,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-076_S183_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-076_S183_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-076_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-076_R2_001.fastq.gz,S021-Um01-190923,S021,Um,1,190923,1,
LKMG001,LKMB002-2-074_S181,LKMG001-2-074,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-074_S181_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-074_S181_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-074_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-074_R2_001.fastq.gz,S021-Vf01-190923,S021,Vf,1,190923,1,
LKMG001,LKMB002-2-084_S191,LKMG001-2-084,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-084_S191_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-084_S191_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-084_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-084_R2_001.fastq.gz,S022-Af01-190924,S022,Af,1,190924,1,
LKMG001,LKMB002-2-079_S186,LKMG001-2-079,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-079_S186_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-079_S186_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-079_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-079_R2_001.fastq.gz,S022-Al01-190924,S022,Al,1,190924,1,
LKMG001,LKMB002-2-082_S189,LKMG001-2-082,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-082_S189_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-082_S189_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-082_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-082_R2_001.fastq.gz,S022-Ba01-190924,S022,Ba,1,190924,1,
LKMG001,LKMB002-2-080_S187,LKMG001-2-080,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-080_S187_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-080_S187_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-080_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-080_R2_001.fastq.gz,S022-Na01-190924,S022,Na,1,190924,1,
LKMG001,LKMB002-2-081_S188,LKMG001-2-081,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-081_S188_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-081_S188_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-081_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-081_R2_001.fastq.gz,S022-Oc01-190924,S022,Oc,1,190924,1,
LKMG001,LKMB002-2-086_S193,LKMG001-2-086,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-086_S193_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-086_S193_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-086_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-086_R2_001.fastq.gz,S022-Tw01-190924,S022,Tw,1,190924,1,
LKMG001,LKMB002-2-085_S192,LKMG001-2-085,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-085_S192_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-085_S192_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-085_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-085_R2_001.fastq.gz,S022-Um01-190924,S022,Um,1,190924,1,
LKMG001,LKMB002-2-083_S190,LKMG001-2-083,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-083_S190_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-083_S190_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-083_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-083_R2_001.fastq.gz,S022-Vf01-190924,S022,Vf,1,190924,1,
LKMG001,LKMB002-2-092_S199,LKMG001-2-092,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-092_S199_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-092_S199_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-092_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-092_R2_001.fastq.gz,S023-Af01-190924,S023,Af,1,190924,1,
LKMG001,LKMB002-2-087_S194,LKMG001-2-087,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-087_S194_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-087_S194_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-087_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-087_R2_001.fastq.gz,S023-Al01-190924,S023,Al,1,190924,1,
LKMG001,LKMB002-2-090_S197,LKMG001-2-090,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-090_S197_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-090_S197_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-090_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-090_R2_001.fastq.gz,S023-Ba01-190924,S023,Ba,1,190924,1,
LKMG001,LKMB002-2-088_S195,LKMG001-2-088,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-088_S195_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-088_S195_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-088_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-088_R2_001.fastq.gz,S023-Na01-190924,S023,Na,1,190924,1,
LKMG001,LKMB002-2-089_S196,LKMG001-2-089,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-089_S196_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-089_S196_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-089_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-089_R2_001.fastq.gz,S023-Oc01-190924,S023,Oc,1,190924,1,
LKMG001,LKMB002-2-094_S201,LKMG001-2-094,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-094_S201_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-094_S201_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-094_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-094_R2_001.fastq.gz,S023-Tw01-190924,S023,Tw,1,190924,1,
LKMG001,LKMB002-2-093_S200,LKMG001-2-093,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-093_S200_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-093_S200_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-093_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-093_R2_001.fastq.gz,S023-Um01-190924,S023,Um,1,190924,1,
LKMG001,LKMB002-2-091_S198,LKMG001-2-091,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-091_S198_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-091_S198_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-091_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-091_R2_001.fastq.gz,S023-Vf01-190924,S023,Vf,1,190924,1,
LKMG001,LKMN002-3-05_S208,LKMG001-3-05,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-05_S208_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-05_S208_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-05_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-05_R2_001.fastq.gz,S024-Af01-190930,S024,Af,1,190930,1,
LKMG001,LKMB002-2-096_S203,LKMG001-2-096,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-096_S203_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMB002-2-096_S203_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-096_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-2-096_R2_001.fastq.gz,S024-Al01-190930,S024,Al,1,190930,1,
LKMG001,LKMN002-3-03_S206,LKMG001-3-03,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-03_S206_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-03_S206_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-03_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-03_R2_001.fastq.gz,S024-Ba01-190930,S024,Ba,1,190930,1,
LKMG001,LKMN002-3-01_S204,LKMG001-3-01,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-01_S204_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-01_S204_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-01_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-01_R2_001.fastq.gz,S024-Na01-190930,S024,Na,1,190930,1,
LKMG001,LKMN002-3-02_S205,LKMG001-3-02,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-02_S205_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-02_S205_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-02_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-02_R2_001.fastq.gz,S024-Oc01-190930,S024,Oc,1,190930,1,
LKMG001,LKMN002-3-07_S210,LKMG001-3-07,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-07_S210_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-07_S210_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-07_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-07_R2_001.fastq.gz,S024-Tw01-190930,S024,Tw,1,190930,1,
LKMG001,LKMN002-3-06_S209,LKMG001-3-06,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-06_S209_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-06_S209_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-06_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-06_R2_001.fastq.gz,S024-Um01-190930,S024,Um,1,190930,1,
LKMG001,LKMN002-3-04_S207,LKMG001-3-04,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-04_S207_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-04_S207_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-04_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-04_R2_001.fastq.gz,S024-Vf01-190930,S024,Vf,1,190930,1,
LKMG001,LKMN002-3-13_S216,LKMG001-3-13,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-13_S216_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-13_S216_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-13_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-13_R2_001.fastq.gz,S025-Af01-190930,S025,Af,1,190930,2,
LKMG001,LKMN002-3-08_S211,LKMG001-3-08,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-08_S211_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-08_S211_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-08_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-08_R2_001.fastq.gz,S025-Al01-190930,S025,Al,1,190930,1,
LKMG001,LKMN002-3-11_S214,LKMG001-3-11,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-11_S214_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-11_S214_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-11_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-11_R2_001.fastq.gz,S025-Ba01-190930,S025,Ba,1,190930,2,
LKMG001,LKMN002-3-09_S212,LKMG001-3-09,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-09_S212_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-09_S212_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-09_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-09_R2_001.fastq.gz,S025-Na01-190930,S025,Na,1,190930,1,
LKMG001,LKMN002-3-10_S213,LKMG001-3-10,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-10_S213_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-10_S213_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-10_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-10_R2_001.fastq.gz,S025-Oc01-190930,S025,Oc,1,190930,1,
LKMG001,LKMN002-3-15_S218,LKMG001-3-15,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-15_S218_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMN002-3-15_S218_R2_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-15_R1_001.fastq.gz,//researchdrive_files/Sequencing_Data/Metagenomic_Data/MG0001/Kalan_Project_004/LKMG001-3-15_R2_001.fastq.gz,S025-Tw01-190930,S025,Tw,1,190930,2,
