group	sample	bgc	gcf	dist
SMGC	SMGC_232	SMGC_232.c00010_NODE_10...region001.gbk	246561	1533
SMGC	SMGC_232	SMGC_232.c00005_NODE_5_...region001.gbk	247890	1664
SMGC	SMGC_232	SMGC_232.c00005_NODE_5_...region002.gbk	245560	1279
SMGC	SMGC_279	SMGC_279.c00221_NODE_10...region001.gbk	244878	566
SMGC	SMGC_279	SMGC_279.c00097_NODE_45...region001.gbk	244878	587
SMGC	SMGC_279	SMGC_279.c00052_NODE_25...region001.gbk	245656	722
SMGC	SMGC_210	SMGC_210.c00254_NODE_38...region001.gbk	244878	569
SMGC	SMGC_210	SMGC_210.c00156_NODE_22...region001.gbk	244878	619
SMGC	SMGC_210	SMGC_210.c00035_NODE_53...region001.gbk	244878	426
EPIC	LK1049	LK1049_15.region001.gbk	247890	913
EPIC	LK1049	LK1049_10.region001.gbk	244878	961
EPIC	LK1049	LK1049_6.region001.gbk	246695	989
EPIC	LK1049	LK1049_4.region001.gbk	244878	787
EPIC	LK1049	LK1049_14.region001.gbk	246216	1427
EPIC	LK1049	LK1049_28.region001.gbk	245560	1486
SMGC	SMGC_219	SMGC_219.c00003_NODE_15...region001.gbk	244878	1014
SMGC	SMGC_47	SMGC_47.c00088_NODE_72...region001.gbk	244878	627
SMGC	SMGC_47	SMGC_47.c00053_NODE_38...region001.gbk	246515	839
SMGC	SMGC_47	SMGC_47.c00044_NODE_31...region001.gbk	245272	1236
SMGC	SMGC_595	SMGC_595.c01727_NODE_85...region001.gbk	244878	445
SMGC	SMGC_595	SMGC_595.c00831_NODE_33...region001.gbk	244878	585
SMGC	SMGC_595	SMGC_595.c00790_NODE_32...region001.gbk	244878	501
SMGC	SMGC_595	SMGC_595.c00144_NODE_99...region001.gbk	244878	773
SMGC	SMGC_595	SMGC_595.c00033_NODE_52...region001.gbk	244878	747
SMGC	SMGC_595	SMGC_595.c00025_NODE_49...region001.gbk	244878	1027
SMGC	SMGC_1	SMGC_1.c00006_NODE_71...region001.gbk	246473	1254
EPIC	LK524	LK524_39.region001.gbk	244878	508
EPIC	LK524	LK524_21.region001.gbk	244878	793
EPIC	LK524	LK524_2.region001.gbk	246216	1037
EPIC	LK524	LK524_18.region001.gbk	244878	1081
EPIC	LK524	LK524_24.region001.gbk	244878	879
EPIC	LK524	LK524_9.region001.gbk	246216	1517
EPIC	LK524	LK524_6.region001.gbk	245669	626
SMGC	SMGC_137	SMGC_137.c00065_NODE_14...region001.gbk	246515	1003
SMGC	SMGC_137	SMGC_137.c00005_NODE_19...region001.gbk	244878	576
EPIC	LK1145	LK1145_17.region001.gbk	247890	913
EPIC	LK1145	LK1145_2.region001.gbk	244878	994
EPIC	LK1145	LK1145_5.region001.gbk	246216	1427
EPIC	LK1145	LK1145_6.region001.gbk	246695	986
EPIC	LK1145	LK1145_24.region001.gbk	245560	1500
SMGC	SMGC_297	SMGC_297.c00213_NODE_17...region001.gbk	244878	440
SMGC	SMGC_297	SMGC_297.c00079_NODE_75...region001.gbk	245666	742
EPIC	LK930	LK930_6.region001.gbk	246216	994
EPIC	LK930	LK930_10.region001.gbk	245560	1091
EPIC	LK930	LK930_4.region001.gbk	245027	1100
EPIC	LK570	LK570_14.region001.gbk	244878	765
EPIC	LK570	LK570_1.region001.gbk	244878	1237
EPIC	LK570	LK570_3.region001.gbk	245203	929
EPIC	LK570	LK570_10.region001.gbk	244892	812
EPIC	LK570	LK570_1.region002.gbk	246219	1166
SMGC	SMGC_278	SMGC_278.c00258_NODE_48...region001.gbk	244878	440
SMGC	SMGC_278	SMGC_278.c00228_NODE_42...region001.gbk	244878	790
SMGC	SMGC_278	SMGC_278.c00140_NODE_26...region001.gbk	244878	585
SMGC	SMGC_256	SMGC_256.c00120_NODE_23...region001.gbk	245648	834
SMGC	SMGC_256	SMGC_256.c00079_NODE_73...region001.gbk	245560	731
SMGC	SMGC_256	SMGC_256.c00042_NODE_34...region001.gbk	244878	1012
SMGC	SMGC_256	SMGC_256.c00006_NODE_28...region001.gbk	246216	1259
SMGC	SMGC_199	SMGC_199.c00014_NODE_40...region001.gbk	246695	779
SMGC	SMGC_567	SMGC_567.c00046_NODE_19...region001.gbk	244878	567
SMGC	SMGC_150	SMGC_150.c00464_NODE_10...region001.gbk	246216	883
SMGC	SMGC_150	SMGC_150.c00240_NODE_36...region001.gbk	246697	1098
SMGC	SMGC_150	SMGC_150.c00222_NODE_34...region001.gbk	244878	509
SMGC	SMGC_150	SMGC_150.c00066_NODE_14...region001.gbk	244893	1141
SMGC	SMGC_155	SMGC_155.c00001_NODE_1_...region001.gbk	244878	1068
SMGC	SMGC_155	SMGC_155.c00002_NODE_3_...region001.gbk	244878	865
SMGC	SMGC_155	SMGC_155.c00003_NODE_5_...region001.gbk	246219	1353
SMGC	SMGC_155	SMGC_155.c00005_NODE_8_...region001.gbk	246125	1821
EPIC	LK1384	LK1384_48.region001.gbk	247890	913
EPIC	LK1384	LK1384_26.region001.gbk	244878	961
EPIC	LK1384	LK1384_7.region001.gbk	244878	323
EPIC	LK1384	LK1384_4.region001.gbk	246695	956
EPIC	LK1384	LK1384_2.region001.gbk	246216	1427
EPIC	LK1384	LK1384_30.region001.gbk	245560	1500
SMGC	SMGC_421	SMGC_421.c00002_NODE_8_...region001.gbk	246473	1516
SMGC	SMGC_128	SMGC_128.c00001_NODE_54...region001.gbk	246515	1158
SMGC	SMGC_133	SMGC_133.c00011_NODE_29...region001.gbk	244878	553
SMGC	SMGC_133	SMGC_133.c00012_NODE_37...region001.gbk	244878	553
SMGC	SMGC_133	SMGC_133.c00005_NODE_16...region001.gbk	244878	663
SMGC	SMGC_133	SMGC_133.c00025_NODE_10...region001.gbk	244878	1481
SMGC	SMGC_133	SMGC_133.c00014_NODE_41...region001.gbk	246515	1130
SMGC	SMGC_133	SMGC_133.c00001_NODE_2_...region001.gbk	245948	1160
SMGC	SMGC_133	SMGC_133.c00004_NODE_15...region002.gbk	245312	1789
SMGC	SMGC_133	SMGC_133.c00004_NODE_15...region001.gbk	245458	1665
SMGC	SMGC_316	SMGC_316.c00012_NODE_35...region001.gbk	244878	1004
SMGC	SMGC_316	SMGC_316.c00082_NODE_54...region001.gbk	246216	985
SMGC	SMGC_316	SMGC_316.c00029_NODE_83...region001.gbk	245560	1494
SMGC	SMGC_318	SMGC_318.c00249_NODE_17...region001.gbk	244878	671
SMGC	SMGC_318	SMGC_318.c00022_NODE_19...region001.gbk	244878	549
SMGC	SMGC_318	SMGC_318.c00074_NODE_48...region001.gbk	244878	1216
SMGC	SMGC_318	SMGC_318.c00027_NODE_20...region001.gbk	245560	1097
SMGC	SMGC_447	SMGC_447.c00159_NODE_23...region001.gbk	244878	757
SMGC	SMGC_447	SMGC_447.c00018_NODE_58...region001.gbk	244878	953
SMGC	SMGC_447	SMGC_447.c00019_NODE_59...region001.gbk	246473	1340
EPIC	LK417	LK417_2.region002.gbk	244878	794
EPIC	LK417	LK417_6.region001.gbk	244878	1046
EPIC	LK417	LK417_2.region001.gbk	244878	1386
EPIC	LK470	LK470_14.region001.gbk	244878	839
EPIC	LK470	LK470_10.region001.gbk	244878	801
EPIC	LK470	LK470_15.region001.gbk	246216	1625
EPIC	LK470	LK470_7.region001.gbk	245815	240
SMGC	SMGC_180	SMGC_180.c00386_NODE_39...region001.gbk	244878	578
EPIC	LK1404	LK1404_32.region001.gbk	244878	689
EPIC	LK1404	LK1404_22.region001.gbk	244878	892
EPIC	LK1404	LK1404_9.region001.gbk	246216	1184
SMGC	SMGC_301	SMGC_301.c00001_NODE_1_...region001.gbk	244878	968
SMGC	SMGC_301	SMGC_301.c00004_NODE_4_...region002.gbk	245560	1250
SMGC	SMGC_301	SMGC_301.c00004_NODE_4_...region001.gbk	245024	1024
SMGC	SMGC_301	SMGC_301.c00006_NODE_6_...region001.gbk	245560	1628
SMGC	SMGC_583	SMGC_583.c01533_NODE_21...region001.gbk	249011	963
SMGC	SMGC_583	SMGC_583.c01428_NODE_19...region001.gbk	245648	862
SMGC	SMGC_583	SMGC_583.c01385_NODE_18...region001.gbk	245648	784
SMGC	SMGC_583	SMGC_583.c01356_NODE_17...region001.gbk	244878	649
SMGC	SMGC_583	SMGC_583.c01285_NODE_16...region001.gbk	245560	620
SMGC	SMGC_583	SMGC_583.c01113_NODE_13...region001.gbk	245648	1051
SMGC	SMGC_583	SMGC_583.c01056_NODE_12...region001.gbk	244878	593
SMGC	SMGC_583	SMGC_583.c01004_NODE_11...region001.gbk	245085	1013
SMGC	SMGC_583	SMGC_583.c00974_NODE_11...region001.gbk	245666	827
SMGC	SMGC_583	SMGC_583.c00767_NODE_84...region001.gbk	245666	526
SMGC	SMGC_583	SMGC_583.c00639_NODE_69...region001.gbk	246697	1045
SMGC	SMGC_583	SMGC_583.c00621_NODE_68...region001.gbk	245560	493
SMGC	SMGC_583	SMGC_583.c00608_NODE_66...region001.gbk	245648	776
SMGC	SMGC_583	SMGC_583.c00600_NODE_66...region001.gbk	245648	1222
SMGC	SMGC_583	SMGC_583.c00560_NODE_61...region001.gbk	244878	199
SMGC	SMGC_583	SMGC_583.c00552_NODE_60...region001.gbk	245560	539
SMGC	SMGC_583	SMGC_583.c00517_NODE_56...region001.gbk	245560	614
SMGC	SMGC_583	SMGC_583.c00503_NODE_55...region001.gbk	244878	591
SMGC	SMGC_583	SMGC_583.c00427_NODE_47...region001.gbk	249011	1175
SMGC	SMGC_583	SMGC_583.c00424_NODE_47...region001.gbk	245560	530
SMGC	SMGC_583	SMGC_583.c00353_NODE_41...region001.gbk	245560	480
SMGC	SMGC_583	SMGC_583.c00266_NODE_33...region001.gbk	245172	1235
SMGC	SMGC_583	SMGC_583.c00265_NODE_33...region001.gbk	244878	653
SMGC	SMGC_583	SMGC_583.c00227_NODE_30...region001.gbk	245560	689
SMGC	SMGC_583	SMGC_583.c00220_NODE_30...region001.gbk	245648	614
SMGC	SMGC_583	SMGC_583.c00210_NODE_28...region001.gbk	244878	590
SMGC	SMGC_583	SMGC_583.c00188_NODE_26...region001.gbk	245272	928
SMGC	SMGC_583	SMGC_583.c00156_NODE_23...region001.gbk	249011	1091
SMGC	SMGC_583	SMGC_583.c00110_NODE_18...region001.gbk	245648	723
SMGC	SMGC_583	SMGC_583.c00082_NODE_15...region001.gbk	245255	1169
SMGC	SMGC_583	SMGC_583.c00031_NODE_10...region001.gbk	244878	868
SMGC	SMGC_583	SMGC_583.c00029_NODE_10...region001.gbk	245666	692
SMGC	SMGC_583	SMGC_583.c00006_NODE_71...region001.gbk	245666	1144
SMGC	SMGC_592	SMGC_592.c00086_NODE_17...region001.gbk	244878	493
SMGC	SMGC_592	SMGC_592.c00015_NODE_18...region001.gbk	244926	1045
SMGC	SMGC_99	SMGC_99.c00053_NODE_53...region001.gbk	245666	863
SMGC	SMGC_99	SMGC_99.c00050_NODE_50...region001.gbk	244878	807
SMGC	SMGC_99	SMGC_99.c00008_NODE_8_...region001.gbk	246216	1232
SMGC	SMGC_99	SMGC_99.c00023_NODE_23...region001.gbk	245560	1103
SMGC	SMGC_99	SMGC_99.c00011_NODE_11...region001.gbk	246695	1049
SMGC	SMGC_370	SMGC_370.c00070_NODE_21...region001.gbk	244878	1105
SMGC	SMGC_370	SMGC_370.c00018_NODE_31...region001.gbk	246216	1579
SMGC	SMGC_6	SMGC_6.c00064_NODE_30...region001.gbk	246515	738
SMGC	SMGC_6	SMGC_6.c00063_NODE_27...region001.gbk	244878	790
SMGC	SMGC_6	SMGC_6.c00007_NODE_93...region001.gbk	244878	199
SMGC	SMGC_6	SMGC_6.c00013_NODE_25...region001.gbk	244878	400
EPIC	LK729	LK729_17.region001.gbk	244878	793
EPIC	LK729	LK729_10.region001.gbk	244878	1066
EPIC	LK729	LK729_29.region001.gbk	244878	879
EPIC	LK729	LK729_7.region001.gbk	245669	1148
EPIC	LK729	LK729_4.region001.gbk	246216	1494
SMGC	SMGC_554	SMGC_554.c00148_NODE_25...region001.gbk	246216	772
SMGC	SMGC_554	SMGC_554.c00002_NODE_60...region001.gbk	244878	904
SMGC	SMGC_438	SMGC_438.c00001_NODE_12...region001.gbk	244878	1606
EPIC	LK428	LK428_6.region001.gbk	244878	777
EPIC	LK428	LK428_8.region001.gbk	244878	1046
EPIC	LK428	LK428_13.region001.gbk	244878	1192
EPIC	LK428	LK428_3.region001.gbk	245671	1915
SMGC	SMGC_26	SMGC_26.c00030_NODE_20...region001.gbk	244878	921
SMGC	SMGC_26	SMGC_26.c00005_NODE_18...region001.gbk	245560	1080
SMGC	SMGC_26	SMGC_26.c00001_NODE_3_...region001.gbk	245656	1204
SMGC	SMGC_393	SMGC_393.c00398_NODE_27...region001.gbk	246216	783
SMGC	SMGC_393	SMGC_393.c00365_NODE_21...region001.gbk	244878	656
SMGC	SMGC_393	SMGC_393.c00307_NODE_15...region001.gbk	244878	652
SMGC	SMGC_393	SMGC_393.c00291_NODE_13...region001.gbk	244878	742
SMGC	SMGC_393	SMGC_393.c00166_NODE_63...region001.gbk	244893	961
SMGC	SMGC_393	SMGC_393.c00019_NODE_13...region001.gbk	244878	823
SMGC	SMGC_393	SMGC_393.c00053_NODE_24...region001.gbk	244878	444
SMGC	SMGC_393	SMGC_393.c00044_NODE_22...region001.gbk	245271	1181
SMGC	SMGC_393	SMGC_393.c00033_NODE_18...region001.gbk	245936	1255
SMGC	SMGC_393	SMGC_393.c00010_NODE_78...region001.gbk	245879	537
SMGC	SMGC_471	SMGC_471.c00508_NODE_14...region001.gbk	245272	1213
SMGC	SMGC_471	SMGC_471.c00485_NODE_14...region001.gbk	244878	593
SMGC	SMGC_471	SMGC_471.c00156_NODE_41...region001.gbk	245272	1427
SMGC	SMGC_471	SMGC_471.c00102_NODE_30...region001.gbk	244878	638
SMGC	SMGC_39	SMGC_39.c00003_NODE_6_...region001.gbk	244878	935
SMGC	SMGC_39	SMGC_39.c00012_NODE_48...region001.gbk	246216	1099
SMGC	SMGC_39	SMGC_39.c00018_NODE_79...region001.gbk	246697	1216
SMGC	SMGC_341	SMGC_341.c00097_NODE_55...region001.gbk	244878	547
EPIC	LK1274	LK1274_17.region001.gbk	247890	913
EPIC	LK1274	LK1274_59.region001.gbk	244878	410
EPIC	LK1274	LK1274_45.region001.gbk	246216	1153
EPIC	LK1274	LK1274_6.region001.gbk	246695	989
EPIC	LK1274	LK1274_39.region001.gbk	245560	1303
SMGC	SMGC_217	SMGC_217.c00067_NODE_72...region001.gbk	244878	975
SMGC	SMGC_217	SMGC_217.c00009_NODE_9_...region001.gbk	244878	881
SMGC	SMGC_217	SMGC_217.c00065_NODE_66...region001.gbk	245560	551
SMGC	SMGC_217	SMGC_217.c00030_NODE_55...region001.gbk	244878	1146
SMGC	SMGC_217	SMGC_217.c00059_NODE_33...region001.gbk	244878	1378
SMGC	SMGC_217	SMGC_217.c00020_NODE_23...region001.gbk	246216	1044
SMGC	SMGC_217	SMGC_217.c00001_NODE_1_...region002.gbk	244878	1581
SMGC	SMGC_217	SMGC_217.c00034_NODE_75...region001.gbk	245560	785
SMGC	SMGC_217	SMGC_217.c00022_NODE_26...region001.gbk	245900	1753
SMGC	SMGC_217	SMGC_217.c00006_NODE_6_...region001.gbk	248128	951
SMGC	SMGC_217	SMGC_217.c00010_NODE_10...region001.gbk	246805	1276
SMGC	SMGC_217	SMGC_217.c00025_NODE_33...region001.gbk	246125	1330
SMGC	SMGC_217	SMGC_217.c00001_NODE_1_...region001.gbk	247290	869
SMGC	SMGC_217	SMGC_217.c00014_NODE_14...region002.gbk	245676	1938
SMGC	SMGC_217	SMGC_217.c00004_NODE_4_...region001.gbk	247890	1530
SMGC	SMGC_217	SMGC_217.c00014_NODE_14...region001.gbk	245648	1360
SMGC	SMGC_217	SMGC_217.c00018_NODE_18...region001.gbk	245024	903
SMGC	SMGC_217	SMGC_217.c00002_NODE_2_...region001.gbk	245103	1083
SMGC	SMGC_217	SMGC_217.c00007_NODE_7_...region001.gbk	245102	845
EPIC	LK1348	LK1348_15.region001.gbk	244878	854
EPIC	LK1348	LK1348_11.region001.gbk	246216	1236
EPIC	LK1348	LK1348_3.region001.gbk	245027	1078
EPIC	LK1311	LK1311_72.region001.gbk	246216	1171
EPIC	LK1311	LK1311_14.region001.gbk	244878	678
EPIC	LK1311	LK1311_61.region001.gbk	245560	935
EPIC	LK1311	LK1311_18.region001.gbk	246695	1055
EPIC	LK1311	LK1311_4.region001.gbk	246697	1245
SMGC	SMGC_67	SMGC_67.ctg7180000001260.region001.gbk	245560	506
SMGC	SMGC_67	SMGC_67.ctg7180000001218.region001.gbk	245560	664
SMGC	SMGC_67	SMGC_67.ctg7180000001144.region001.gbk	245648	1182
SMGC	SMGC_67	SMGC_67.ctg7180000001009.region001.gbk	246515	380
SMGC	SMGC_67	SMGC_67.ctg7180000000983.region001.gbk	244878	981
SMGC	SMGC_67	SMGC_67.ctg7180000000902.region001.gbk	245560	613
SMGC	SMGC_67	SMGC_67.ctg7180000000908.region001.gbk	244878	958
SMGC	SMGC_67	SMGC_67.ctg7180000000847.region001.gbk	244878	868
SMGC	SMGC_67	SMGC_67.ctg7180000000882.region001.gbk	245560	654
SMGC	SMGC_67	SMGC_67.ctg7180000000887.region001.gbk	246125	1064
SMGC	SMGC_67	SMGC_67.ctg7180000001355.region001.gbk	246219	757
SMGC	SMGC_67	SMGC_67.deg7180000000799.region001.gbk	244994	1598
SMGC	SMGC_67	SMGC_67.ctg7180000000803.region001.gbk	245560	798
SMGC	SMGC_67	SMGC_67.ctg7180000000808.region001.gbk	247672	1036
SMGC	SMGC_67	SMGC_67.ctg7180000000791.region001.gbk	244878	1323
SMGC	SMGC_67	SMGC_67.ctg7180000001399.region001.gbk	244878	1481
SMGC	SMGC_67	SMGC_67.ctg7180000000793.region001.gbk	246125	510
SMGC	SMGC_446	SMGC_446.c00003_NODE_97...region001.gbk	244878	949
SMGC	SMGC_242	SMGC_242.c00002_NODE_2_...region001.gbk	244878	793
SMGC	SMGC_242	SMGC_242.c00009_NODE_9_...region001.gbk	244878	1085
SMGC	SMGC_242	SMGC_242.c00012_NODE_12...region001.gbk	244878	879
SMGC	SMGC_242	SMGC_242.c00006_NODE_6_...region002.gbk	244878	1266
SMGC	SMGC_242	SMGC_242.c00006_NODE_6_...region001.gbk	244878	1317
SMGC	SMGC_242	SMGC_242.c00001_NODE_1_...region001.gbk	245560	1492
SMGC	SMGC_200	SMGC_200.c00040_NODE_42...region001.gbk	244878	566
SMGC	SMGC_315	SMGC_315.c00060_NODE_23...region001.gbk	244878	974
SMGC	SMGC_315	SMGC_315.c00063_NODE_24...region001.gbk	244878	713
SMGC	SMGC_315	SMGC_315.c00007_NODE_10...region001.gbk	244878	758
SMGC	SMGC_315	SMGC_315.c00014_NODE_23...region001.gbk	245936	1774
SMGC	SMGC_315	SMGC_315.c00002_NODE_2_...region001.gbk	246216	1971
SMGC	SMGC_315	SMGC_315.c00025_NODE_48...region001.gbk	244878	981
SMGC	SMGC_315	SMGC_315.c00022_NODE_41...region001.gbk	246805	1437
SMGC	SMGC_315	SMGC_315.c00026_NODE_49...region001.gbk	245024	931
SMGC	SMGC_321	SMGC_321.c00279_NODE_14...region001.gbk	244878	542
SMGC	SMGC_492	SMGC_492.c00002_NODE_17...region001.gbk	245874	1162
SMGC	SMGC_73	SMGC_73.c00003_NODE_3_...region001.gbk	244878	793
SMGC	SMGC_73	SMGC_73.c00013_NODE_13...region001.gbk	246216	1121
SMGC	SMGC_416	SMGC_416.c00999_NODE_22...region001.gbk	246216	980
SMGC	SMGC_416	SMGC_416.c00946_NODE_20...region001.gbk	244878	1041
SMGC	SMGC_416	SMGC_416.c00748_NODE_16...region001.gbk	244878	1118
SMGC	SMGC_416	SMGC_416.c00404_NODE_95...region001.gbk	245560	593
SMGC	SMGC_416	SMGC_416.c00245_NODE_70...region001.gbk	244878	426
SMGC	SMGC_416	SMGC_416.c00232_NODE_67...region001.gbk	245560	596
SMGC	SMGC_416	SMGC_416.c00112_NODE_48...region001.gbk	245560	481
SMGC	SMGC_416	SMGC_416.c00051_NODE_34...region001.gbk	244878	586
SMGC	SMGC_598	SMGC_598.c00357_NODE_13...region001.gbk	245086	802
SMGC	SMGC_598	SMGC_598.c00005_NODE_78...region001.gbk	244878	426
SMGC	SMGC_2	SMGC_2.c00014_NODE_39...region001.gbk	244878	637
SMGC	SMGC_2	SMGC_2.c00001_NODE_38...region001.gbk	246515	985
SMGC	SMGC_349	SMGC_349.c00003_NODE_3_...region001.gbk	244878	841
SMGC	SMGC_399	SMGC_399.c00084_NODE_70...region001.gbk	245560	783
SMGC	SMGC_399	SMGC_399.c00079_NODE_61...region001.gbk	245560	670
SMGC	SMGC_399	SMGC_399.c00038_NODE_98...region001.gbk	244878	1278
SMGC	SMGC_399	SMGC_399.c00037_NODE_96...region001.gbk	245656	941
EPIC	LK984	LK984_36.region001.gbk	244878	668
EPIC	LK984	LK984_66.region001.gbk	245560	1061
EPIC	LK984	LK984_32.region001.gbk	246216	1632
EPIC	LK984	LK984_2.region001.gbk	244878	825
EPIC	LK984	LK984_16.region001.gbk	244878	1682
EPIC	LK984	LK984_25.region001.gbk	245024	791
EPIC	LK984	LK984_3.region001.gbk	244878	1380
SMGC	SMGC_119	SMGC_119.c00015_NODE_85...region001.gbk	244878	825
SMGC	SMGC_119	SMGC_119.c00010_NODE_39...region001.gbk	244878	556
SMGC	SMGC_356	SMGC_356.c00003_NODE_3_...region001.gbk	244878	781
SMGC	SMGC_356	SMGC_356.c00012_NODE_12...region001.gbk	244878	969
SMGC	SMGC_356	SMGC_356.c00004_NODE_4_...region001.gbk	246216	1189
SMGC	SMGC_356	SMGC_356.c00003_NODE_3_...region002.gbk	246216	1751
EPIC	LK952	LK952_6.region001.gbk	244878	442
EPIC	LK952	LK952_1.region001.gbk	244878	758
EPIC	LK952	LK952_2.region001.gbk	245936	1576
EPIC	LK952	LK952_10.region001.gbk	245027	1449
SMGC	SMGC_392	SMGC_392.c00015_NODE_92...region001.gbk	244878	1103
SMGC	SMGC_392	SMGC_392.c00003_NODE_21...region001.gbk	244878	768
SMGC	SMGC_392	SMGC_392.c00023_NODE_11...region001.gbk	244878	1358
SMGC	SMGC_392	SMGC_392.c00025_NODE_16...region001.gbk	246805	1075
SMGC	SMGC_392	SMGC_392.c00064_NODE_12...region001.gbk	244878	1563
SMGC	SMGC_392	SMGC_392.c00029_NODE_17...region001.gbk	245085	1122
SMGC	SMGC_392	SMGC_392.c00040_NODE_28...region001.gbk	245024	964
SMGC	SMGC_392	SMGC_392.c00052_NODE_61...region001.gbk	245312	1543
SMGC	SMGC_392	SMGC_392.c00031_NODE_17...region001.gbk	245936	2213
SMGC	SMGC_392	SMGC_392.c00018_NODE_99...region001.gbk	245936	1927
SMGC	SMGC_392	SMGC_392.c00006_NODE_40...region001.gbk	245011	1010
SMGC	SMGC_392	SMGC_392.c00033_NODE_21...region001.gbk	246125	1368
SMGC	SMGC_601	SMGC_601.c00750_NODE_13...region001.gbk	245648	1038
SMGC	SMGC_601	SMGC_601.c00026_NODE_22...region001.gbk	246216	864
SMGC	SMGC_601	SMGC_601.c00001_NODE_56...region001.gbk	245560	1163
SMGC	SMGC_220	SMGC_220.c00028_NODE_66...region001.gbk	244878	1087
SMGC	SMGC_400	SMGC_400.c00129_NODE_12...region001.gbk	244878	453
SMGC	SMGC_400	SMGC_400.c00109_NODE_91...region001.gbk	244878	656
SMGC	SMGC_400	SMGC_400.c00090_NODE_63...region001.gbk	244878	979
SMGC	SMGC_400	SMGC_400.c00015_NODE_68...region001.gbk	244878	730
SMGC	SMGC_400	SMGC_400.c00021_NODE_87...region001.gbk	244878	1201
SMGC	SMGC_400	SMGC_400.c00026_NODE_12...region001.gbk	246695	1049
SMGC	SMGC_354	SMGC_354.c00004_NODE_6_...region001.gbk	244878	780
SMGC	SMGC_354	SMGC_354.c00001_NODE_1_...region002.gbk	244878	1081
SMGC	SMGC_354	SMGC_354.c00011_NODE_27...region001.gbk	244878	946
SMGC	SMGC_354	SMGC_354.c00002_NODE_2_...region001.gbk	244878	1034
SMGC	SMGC_354	SMGC_354.c00001_NODE_1_...region003.gbk	245669	465
SMGC	SMGC_354	SMGC_354.c00001_NODE_1_...region001.gbk	246216	1493
SMGC	SMGC_132	SMGC_132.c00002_NODE_22...region001.gbk	246216	1321
SMGC	SMGC_496	SMGC_496.c00325_NODE_32...region001.gbk	244893	693
SMGC	SMGC_54	SMGC_54.c00088_NODE_11...region001.gbk	244878	722
SMGC	SMGC_54	SMGC_54.c00027_NODE_52...region001.gbk	244893	1064
SMGC	SMGC_54	SMGC_54.c00011_NODE_33...region001.gbk	244926	1160
EPIC	LK466	LK466_7.region001.gbk	246216	864
EPIC	LK466	LK466_2.region001.gbk	244878	412
EPIC	LK466	LK466_7.region002.gbk	245027	1201
SMGC	SMGC_468	SMGC_468.c01804_NODE_43...region001.gbk	244878	425
SMGC	SMGC_468	SMGC_468.c01552_NODE_36...region001.gbk	244878	1267
SMGC	SMGC_468	SMGC_468.c01249_NODE_28...region001.gbk	245560	479
SMGC	SMGC_468	SMGC_468.c01123_NODE_25...region001.gbk	244878	749
SMGC	SMGC_468	SMGC_468.c01089_NODE_24...region001.gbk	244878	426
SMGC	SMGC_468	SMGC_468.c00760_NODE_18...region001.gbk	244890	1200
SMGC	SMGC_468	SMGC_468.c00265_NODE_98...region001.gbk	244878	725
SMGC	SMGC_468	SMGC_468.c00248_NODE_96...region001.gbk	245560	733
SMGC	SMGC_468	SMGC_468.c00233_NODE_92...region001.gbk	245560	589
SMGC	SMGC_468	SMGC_468.c00141_NODE_77...region001.gbk	244893	682
SMGC	SMGC_434	SMGC_434.c00256_NODE_10...region001.gbk	244878	479
SMGC	SMGC_434	SMGC_434.c00248_NODE_10...region001.gbk	244878	687
SMGC	SMGC_434	SMGC_434.c00241_NODE_98...region001.gbk	244878	616
SMGC	SMGC_434	SMGC_434.c00215_NODE_82...region001.gbk	244878	417
SMGC	SMGC_434	SMGC_434.c00013_NODE_87...region001.gbk	244878	969
EPIC	LK956	LK956_12.region001.gbk	244878	1012
EPIC	LK956	LK956_18.region001.gbk	246216	1259
EPIC	LK956	LK956_19.region001.gbk	245560	1307
EPIC	LK956	LK956_1.region001.gbk	245027	1040
SMGC	SMGC_112	SMGC_112.c00521_NODE_25...region001.gbk	244878	318
SMGC	SMGC_112	SMGC_112.c00414_NODE_17...region001.gbk	244878	591
SMGC	SMGC_112	SMGC_112.c00300_NODE_12...region001.gbk	244878	971
SMGC	SMGC_112	SMGC_112.c00193_NODE_88...region001.gbk	246216	1087
SMGC	SMGC_112	SMGC_112.c00165_NODE_79...region001.gbk	244878	946
SMGC	SMGC_112	SMGC_112.c00096_NODE_59...region001.gbk	245560	548
SMGC	SMGC_112	SMGC_112.c00065_NODE_51...region001.gbk	246216	858
SMGC	SMGC_112	SMGC_112.c00051_NODE_46...region001.gbk	244878	895
SMGC	SMGC_339	SMGC_339.c00014_NODE_67...region001.gbk	244878	1191
SMGC	SMGC_53	SMGC_53.c00101_NODE_18...region001.gbk	244878	751
SMGC	SMGC_53	SMGC_53.c00057_NODE_92...region001.gbk	244878	750
SMGC	SMGC_53	SMGC_53.c00071_NODE_12...region001.gbk	247672	952
SMGC	SMGC_53	SMGC_53.c00045_NODE_82...region001.gbk	244893	1121
SMGC	SMGC_427	SMGC_427.c00009_NODE_25...region001.gbk	246515	868
EPIC	LK1275	LK1275_4.region001.gbk	247890	913
EPIC	LK1275	LK1275_36.region001.gbk	244878	961
EPIC	LK1275	LK1275_37.region001.gbk	244878	787
EPIC	LK1275	LK1275_3.region001.gbk	246216	1428
EPIC	LK1275	LK1275_6.region001.gbk	246695	986
